Image_name,data_type,Genotype,Treatment,Replication,Group,DBSCAN_density_points,DBSCAN_center_x,DBSCAN_center_y,Density_points,Density_center_x,Density_center_y,FCM_density_points,FCM_center_x,FCM_center_y,GMM_density_points,GMM_center_x,GMM_center_y,HDBSCAN_density_points,HDBSCAN_center_x,HDBSCAN_center_y,K-mean_density_points,K-mean_center_x,K-mean_center_y,SLIC_density_points,SLIC_center_x,SLIC_center_y,Mean_shift_density_points,Mean-shift_center_x,Mean-shift_center_y,OPTICS_density_points,OPTICS_center_x,OPTICS_center_y
d29_42_G06_0_2_S,glasshouse_b1,3811,T0,R2,S,13461,876,3107,69,784.9565217,2916.362319,29171,1003,2626,30056,1003,2626,13461,826.2036996,3087.542827,13700,517.5818248,3580.897737,358139,1944.980896,2085.742086,15446,1877.040787,2449.033148,13461,826.2036996,3087.542827
d29_43_G06_0_3_S,glasshouse_b1,3811,T0,R3,S,17057,1752,3654,61,685.4262295,2693.065574,35429,1282,2731,35638,1744,4006,17057,1806.803834,3653.520549,18364,1847.427957,2660.603463,476820,826.584512,3528.327212,20955,695.4246242,4009.903651,16844,1807.687545,3652.911066
d29_44_G06_0_4_S,glasshouse_b1,3811,T0,R4,S,13703,1222,3554,51,2104.117647,2588.039216,33713,1032,2423,39661,702,3002,13478,1182.908666,3575.806129,13621,874.4352103,2991.60627,458429,1241.142997,2752.948832,13618,844.4232633,2734.455867,8134,1227.932383,3988.402508
d29_45_G06_1_1_S,glasshouse_b1,3811,T1,R1,S,7650,778,2485,52,1091,1652.269231,20613,1236,2384,25173,1375,3278,7650,775.9709804,2485.066405,10523,975.6424024,2261.434192,545911,805.162761,1847.599253,13827,1637.549288,3559.407174,6788,767.0309369,2190.708456
d29_46_G06_1_2_S,glasshouse_b1,3811,T1,R2,S,9899,1043,2608,62,1329.548387,3600.225806,17550,1781,2398,17129,1768,2344,9899,1033.089706,2604.62875,8717,1327.050476,3866.018011,406549,1418.695409,2079.314552,10929,1070.063684,2351.161771,10598,1043.983865,2558.295056
d29_47_G06_1_3_S,glasshouse_b1,3811,T1,R3,S,5938,1471,2213,51,1615.019608,1789.333333,12842,1470,2052,12229,1468,2032,5852,1457.569378,2209.323308,6911,1535.172334,2513.407756,377408,1456.722679,1570.141799,7548,1535.496423,2539.739401,5411,1457.224358,2249.905932
d29_48_G06_1_4_S,glasshouse_b1,3811,T1,R4,S,18413,1441,3184,61,1574.52459,3689.95082,18745,1212,2504,20772,1207,2651,17749,1429.857626,3155.282213,9048,1404.730217,3008.821729,708664,1460.942873,2627.056175,8272,1590.377539,3812.848404,13704,1382.33472,2959.975044
d33_01_G01_0_1_T,glasshouse_b1,Gladius,T0,R1,T,9619,2202,2483,65,2440.446154,2743.692308,26461,2098,2346,28965,2349,3382,7555,948.4129715,2715.693448,15707,2388.030114,2266.489782,367949,2403.782252,3192.825248,17690,2388.941718,2323.453872,7559,948.3872205,2715.526525
d33_02_G01_0_2_T,glasshouse_b1,Gladius,T0,R2,T,8705,1882,3585,48,1190.5,2952.041667,28210,1675,4008,27988,1673,4011,8705,1823.705686,3582.956692,12589,1805.109143,4211.815394,428234,1654.900578,3266.076309,18284,1888.805294,3878.426767,8705,1823.705686,3582.956692
d33_03_G01_0_3_T,glasshouse_b1,Gladius,T0,R3,T,13421,1552,3276,64,1609.109375,1235.421875,28499,1567,3966,27827,1367,2540,13421,1503.22964,3288.545786,15576,1261.290383,4187.414548,394937,1495.033038,2795.622669,20074,1733.280811,1097.262429,14231,1378.233785,1660.371021
d33_04_G01_0_4_T,glasshouse_b1,Gladius,T0,R4,T,20098,2077,3488,81,1686.617284,725.0987654,32656,1729,2024,33768,1743,2036,20096,2059.068869,3483.875498,15131,1667.373207,1474.470227,356420,2025.942326,2198.80881,23407,1644.639168,810.6143889,17522,2101.803162,3663.749115
d33_05_G01_1_1_T,glasshouse_b1,Gladius,T1,R1,T,16347,1323,3800,58,1428.844828,4259.741379,26416,1655,2346,26294,1655,2346,16347,1443.0052,3765.428886,11511,1378.475632,3176.452263,487051,1419.91143,3362.797565,11084,1487.81568,2503.213912,7951,1445.192177,4353.448497
d33_06_G01_1_2_T,glasshouse_b1,Gladius,T1,R2,T,4807,1526,1501,72,1659.513889,1005.430556,19321,1584,1355,20049,1583,1361,4807,1514.210942,1495.495735,8782,1419.385789,1615.240947,352304,1878.89949,1474.74612,8291,1647.417079,932.9687613,4807,1514.210942,1495.495735
d33_07_G01_1_3_T,glasshouse_b1,Gladius,T1,R3,T,12751,1267,2128,43,1812.906977,2159.069767,24313,1430,1674,24493,1745,1730,12751,1321.805741,2156.953494,10846,1530.792827,2199.194081,651267,1488.912699,2401.131235,10637,1786.550155,1270.235687,10571,1930.741368,2466.323243
d33_08_G01_1_4_T,glasshouse_b1,Gladius,T1,R4,T,9692,2015,2614,53,1852.754717,920.5849057,20909,1931,1698,24660,1981,2648,9690,2020.328999,2592.840557,9387,1969.852029,2636.269415,395018,2014.330382,2082.412262,9568,2076.206835,1502.866325,8417,2002.196626,2598.065938
d33_09_G02_0_1_T,glasshouse_b1,5489,T0,R1,T,10806,803,4298,53,2517.754717,2707.830189,37872,2314,3393,28230,2276,4042,10806,832.7731816,4297.724042,12347,2493.230987,4371.583543,499555,442.6624456,3818.647901,24562,2456.173072,3918.116155,10337,834.2614879,4293.034536
d33_10_G02_0_1_T,glasshouse_b1,5489,T0,R2,T,15470,2515,2832,54,2093.185185,3671.018519,36999,2053,2176,37954,2053,2176,15470,2510.743504,2836.01267,17463,2452.61198,3389.998683,468978,2558.557047,2293.138761,29156,1834.728598,841.7085677,15450,2510.997411,2836.487573
d33_11_G02_0_3_T,glasshouse_b1,5489,T0,R3,T,14273,1436,4235,52,1464.365385,1697.826923,26663,1631,2806,26563,1630,2804,14222,1452.883561,4234.406624,11895,1418.722068,4358.469273,373934,1446.463603,3864.868019,12905,1431.843084,4316.884773,8567,1423.636746,4240.876269
d33_12_G02_0_4_T,glasshouse_b1,5489,T0,R4,T,13719,2061,2788,76,1584.289474,686.2894737,35521,1748,2054,40213,1759,2108,13719,1986.846709,2817.201035,17917,1392.962605,1852.611319,597198,2087.171359,2504.198194,23209,1601.095092,851.1264596,13641,1986.343523,2815.568947
d33_13_G02_1_1_T,glasshouse_b1,5489,T1,R1,T,8520,1273,2028,68,1764.764706,838.3676471,18129,1661,1589,18761,1748,2549,8520,1267.807629,2029.741315,10600,1370.571038,1481.518208,457793,1472.532466,1119.02455,11317,1368.680746,1431.296987,9978,1714.90459,1721.296753
d33_14_G02_1_2_T,glasshouse_b1,5489,T1,R2,T,16212,2422,3361,74,2392.783784,4054.405405,20432,2209,2572,20697,2209,2572,16212,2411.634653,3361.224217,8346,2129.22382,2673.074407,556112,2129.564627,2131.305789,12892,2359.953072,3997.279631,15453,2421.291982,3426.62318
d33_15_G02_1_3_T,glasshouse_b1,5489,T1,R3,T,15147,1005,2903,62,1642.387097,3580.403226,22519,957,2656,25614,958,2665,15147,1085.747871,2892.762659,9865,955.5721237,3173.9259,380013,1463.141029,3342.068521,12886,1546.819106,4009.458792,14243,1092.894545,2943.852489
d33_16_G02_1_4_T,glasshouse_b1,5489,T1,R4,T,10256,1908,3163,63,2228.904762,1853.777778,23882,1972,3391,31343,2181,2868,10256,1994.795924,3162.772523,10888,2040.731172,2942.601029,595480,2022.903475,2566.402553,21651,2180.215233,3283.007898,10256,1994.795924,3162.772523
d33_17_G03_0_1_T,glasshouse_b1,CALINGIRI,T0,R1,T,22036,1412,3508,58,1215.034483,2368.051724,35266,1298,3122,35501,2435,2346,21217,1329.943347,3466.19852,14661,2787.154492,2596.722188,492955,1432.102017,2215.277153,17147,1293.56523,2576.253222,18756,1348.4783,3624.764769
d33_18_G03_0_2_T,glasshouse_b1,CALINGIRI,T0,R2,T,17948,1160,2401,63,1741.666667,1822.222222,35188,1346,2082,31738,1207,2236,15570,1188.896853,2526.446821,13584,1138.196923,1850.013472,547880,1446.581646,1735.684728,20239,1482.188102,969.7966303,18313,1210.727571,2300.797903
d33_19_G03_0_3_T,glasshouse_b1,CALINGIRI,T0,R3,T,9734,1487,3165,47,1516.340426,1016.957447,33815,1481,2499,34428,1481,2499,9734,1472.342819,3164.995788,17956,1406.967699,3322.255848,646434,1519.082703,2400.844657,24410,1537.655797,1135.701393,9734,1472.342819,3164.995788
d33_20_G03_0_4_T,glasshouse_b1,CALINGIRI,T0,R4,T,17099,1806,2381,49,1730.020408,4193.102041,35333,1206,4009,36221,1184,3929,17099,1869.788994,2376.319434,16737,1567.609189,4353.958834,658910,1725.669348,1856.393905,21049,1584.49209,4215.021711,17682,1870.805678,2343.250481
d33_21_G03_1_1_T,glasshouse_b1,CALINGIRI,T1,R1,T,25508,1899,3472,61,1597.131148,2045.311475,27044,1857,2860,26211,1858,2854,21548,1851.90078,3408.230833,13247,1604.889484,2504.585265,528761,1984.090251,2540.482899,15285,1578.742623,1621.886294,22783,1851.417943,3334.813677
d33_22_G03_1_2_T,glasshouse_b1,CALINGIRI,T1,R2,T,9737,1945,3801,55,2230.818182,4171.745455,22195,1795,2582,22239,1796,2585,9737,1943.871521,3801.381842,10924,2181.687019,4253.546961,465255,1966.556293,3420.428636,12299,2197.715017,4192.799659,9963,1145.256348,2552.563083
d33_23_G03_1_3_T,glasshouse_b1,CALINGIRI,T1,R3,T,7674,1536,3863,55,1967.218182,3076.054545,21330,1492,2814,20443,1531,3952,7425,1554.422761,3842.871111,11103,1809.296677,3559.672341,359748,1588.80523,3219.672073,11536,1694.201283,1821.243585,7412,1554.348489,3842.395035
d33_24_G03_1_4_T,glasshouse_b1,CALINGIRI,T1,R4,T,24026,1146,3558,46,1627.630435,1633.369565,22014,1332,2724,21991,1329,2736,24026,1203.324482,3578.513402,10483,1111.808452,3522.241152,550878,1383.546738,2491.06329,13772,1125.786596,3510.198083,22503,1226.88837,3606.540728
d33_25_G04_0_1_S,glasshouse_b1,Forrest,T0,R1,S,4987,2202,3157,59,759.2881356,3873.559322,18292,871,3461,26579,1019,2894,4987,2201.927812,3156.962503,12115,863.8245151,2805.64837,378248,871.4560474,2832.710465,13564,839.6732527,2906.019316,4960,990.1879032,3015.768145
d33_26_G04_0_2_S,glasshouse_b1,Forrest,T0,R2,S,5359,1425,3221,56,1623.232143,4015.089286,17211,1438,2776,18211,1610,3900,5359,1440.503079,3216.67382,9502,1215.010945,2706.780467,363991,1458.989313,2729.785025,8850,1176.091073,2642.888249,5359,1440.503079,3216.67382
d33_27_G04_0_3_S,glasshouse_b1,Forrest,T0,R3,S,7757,835,3529,71,2666.309859,2721.084507,23921,754,2911,23921,754,2911,7757,888.6025525,3518.448627,9593,729.4424059,3032.112478,385785,871.1317729,2832.576738,11367,805.3049177,2245.375033,7757,888.6025525,3518.448627
d33_28_G04_0_4_S,glasshouse_b1,Forrest,T0,R4,S,6655,1284,3762,60,1559.566667,765.45,17101,1503,3257,18991,1503,3257,6655,1272.757325,3762.263711,7350,1445.692245,2752.190612,392837,1441.606038,3382.091063,13496,1529.966657,721.8310611,4808,1234.782654,3915.483777
d33_29_G04_1_1_S,glasshouse_b1,Forrest,T1,R1,S,3681,990,3313,61,1078.557377,3095.590164,8865,992,3319,8864,990,3322,3681,984.6354252,3311.518609,3323,998.3328318,3283.134818,221371,2590.208478,2641.072575,5751,2493.195966,2836.503565,3681,984.6354252,3311.518609
d33_30_G04_1_2_S,glasshouse_b1,Forrest,T1,R2,S,2439,695,2262,85,753.9647059,2290.729412,7916,769,2428,7916,769,2428,2439,699.7913079,2262.419434,4141,728.9942043,2393.191983,376565,871.2527319,2479.815756,5557,742.7907144,2328.586647,2221,690.4678073,2280.058082
d33_31_G04_1_3_S,glasshouse_b1,Forrest,T1,R3,S,4190,670,3158,73,515.1232877,2875.479452,13249,778,2494,13249,778,2494,4190,651.3307876,3157.791169,7001,820.4862163,2060.179546,193307,2031.402096,3205.231632,4576,2098.161276,3442.72028,3998,657.7531266,3142.551776
d33_32_G04_1_4_S,glasshouse_b1,Forrest,T1,R4,S,5073,612,2500,55,689.0727273,2223,10854,542,2744,10854,542,2744,5073,612.0918589,2500.768185,4444,2505.40414,3124.161341,502559,2951.021198,2642.995931,4468,2508.557073,3082.580797,4841,616.1109275,2481.674034
d33_33_G05_0_1_S,glasshouse_b1,Hartog,T0,R1,S,5537,1351,3660,44,1154.636364,2704.477273,17335,1195,2872,18175,1198,2866,5489,1357.749681,3660.487156,9079,1333.599185,2243.883577,343527,1453.326044,3081.051976,10738,1169.207394,2413.994971,5469,1358.269336,3661.827025
d33_34_G05_0_2_S,glasshouse_b1,Hartog,T0,R2,S,6350,2143,1348,85,1640.223529,643.3882353,28193,1581,1495,29844,2124,3031,6350,2142.971496,1348.074961,15771,1725.411959,1159.796081,452427,1914.071945,963.1429667,26942,1621.914149,725.021305,6116,2123.693427,1296.089438
d33_35_G05_0_3_S,glasshouse_b1,Hartog,T0,R3,S,5704,1439,4221,65,1222.646154,3828.061538,22209,1263,3740,19641,853,1967,5704,1443.867987,4211.529102,10760,1313.812825,3668.542472,350048,1459.404045,3380.024697,12285,1327.03606,3562.397884,3869,998.5590592,2208.623417
d33_36_G05_0_4_S,glasshouse_b1,Hartog,T0,R4,S,8522,727,4494,61,926.7213115,2257.836066,30192,724,3451,28375,1064,2399,8522,739.4476649,4494.037785,17291,695.795327,2986.43219,617699,844.22233,4093.929296,16179,695.8977069,2835.713085,8468,739.4465045,4495.99008
d33_37_G05_1_1_S ,glasshouse_b1,Hartog,T1,R1,S,4943,2394,2562,67,1080.850746,2866.955224,7378,2397,2636,7381,2397,2636,4943,2408.786567,2561.651831,3795,1005.315415,2193.48643,167088,2585.485164,2629.240694,4957,2402.82671,2387.682671,4943,2408.786567,2561.651831
d33_38_G05_1_2_S,glasshouse_b1,Hartog,T1,R2,S,2885,1077,2496,54,810.6111111,2814.648148,17414,1078,2469,16479,603,2463,2885,1074.863085,2496.456499,8885,855.0928531,2108.043557,381365,868.5464974,2453.239086,6971,793.4095539,2978.299383,2853,2253.370137,4296.881178
d33_39_G05_1_3_S,glasshouse_b1,Hartog,T1,R3,S,6554,1511,2602,66,1633.833333,2391.545455,13362,1539,2219,14987,1539,2219,6554,1520.497101,2604.299969,6095,1572.254963,2571.473667,362639,1448.476794,2198.108201,9271,1635.303096,2400.34527,6536,1520.312271,2604.511475
d33_40_G05_1_4_S,glasshouse_b1,Hartog,T1,R4,S,13023,2363,3328,68,2146.470588,2966.808824,25424,1690,2700,35098,2316,3447,13023,2367.018122,3327.746833,12877,2113.242525,3624.271181,204024,882.9000069,2631.790495,15505,2463.781361,2769.503193,12883,2365.495847,3334.600636
d33_41_G06_0_1_S,glasshouse_b1,3811,T0,R1,S,5311,1433,3335,54,1397.537037,2112.777778,27220,1540,2100,36637,1381,2816,5157,1430.96529,3324.346713,15520,1435.127706,3538.772358,373556,1458.11678,2644.361263,16342,1433.0462,3516.646677,5138,1431.0761,3324.32464
d33_42_G06_0_2_S,glasshouse_b1,3811,T0,R2,S,13880,915,3109,61,1919.672131,2324.508197,35027,1042,2624,41105,1446,2740,13880,864.9393372,3091.616066,17167,707.7040834,2421.876857,355789,1937.096928,2070.496738,19656,1847.516127,2771.985246,13849,865.2332298,3090.153657
d33_43_G06_0_3_S,glasshouse_b1,3811,T0,R3,S,24221,664,3861,64,1469.703125,2789.90625,37411,1781,3121,38383,1786,4172,18061,1837.394884,3726.459166,18523,677.8911623,4255.675053,572601,1231.030519,3353.009904,25185,712.1228112,4016.677427,17904,1837.824676,3725.189064
d33_44_G06_0_4_S,glasshouse_b1,3811,T0,R4,S,8762,713,2962,54,1011.185185,1744.981481,38702,1104,2255,40056,1104,2255,8757,667.6990979,2953.55567,15802,912.398304,4256.824769,409178,877.040684,2281.452185,14576,872.4348244,2747.294594,8070,1272.209294,3996.833086
d33_45_G06_1_1_S,glasshouse_b1,3811,T1,R1,S,6856,799,2557,54,1629.37037,3617.12963,25209,1281,2689,24346,1281,2689,6856,803.1407526,2560.041569,12587,987.8836101,2515.104552,491244,1202.106904,3171.919136,17343,1677.366257,3879.071845,6903,790.4104013,2178.207446
d33_46_G06_1_2_S,glasshouse_b1,3811,T1,R2,S,10966,1440,3885,68,1313.411765,4183.926471,18271,1802,2523,21419,1771,2807,10832,1520.698855,3896.666451,9269,1036.561549,2532.846262,400415,1419.429265,2090.09897,11290,1067.6938,2359.314083,10261,1048.408635,2551.072702
d33_47_G06_1_3_S,glasshouse_b1,3811,T1,R3,S,4635,1458,2221,59,1455.067797,2156.152542,14294,1453,2178,15245,1458,2221,4635,1441.379288,2221.473355,6051,1518.115518,2561.827797,382591,1452.946426,1559.045877,6845,1280.524032,1781.499635,3034,1601.890244,2477.460119
d33_48_G06_1_4_S,glasshouse_b1,3811,T1,R4,S,19236,1435,3206,50,552.96,3404.52,21379,1170,2712,20567,1182,2701,19236,1444.685226,3208.752183,9633,1420.641545,3310.262016,574740,1422.790208,2608.383156,9473,1668.702734,4045.621556,15342,1390.817299,3028.746252
d37_01_G01_0_1_T,glasshouse_b1,Gladius,T0,R1,T,8317,969,2807,45,2261.088889,2161.577778,34658,2313,3077,34994,2316,3064,7263,951.1763734,2731.648768,14017,2394.19084,2289.895698,390361,2417.705398,2078.439168,34501,2368.162053,3092.982001,7265,951.2053682,2731.806882
d37_02_G01_0_2_T,glasshouse_b1,Gladius,T0,R2,T,13052,1738,3880,57,1509.982456,2247.052632,30391,1544,4071,29957,1646,4059,13052,1750.145878,3887.03578,15162,1733.385635,2115.498549,427782,1652.022453,3267.816414,21733,1841.64432,4012.263976,9039,1811.3975,3606.990818
d37_03_G01_0_3_T,glasshouse_b1,Gladius,T0,R3,T,13579,1532,3291,63,1893.777778,999.9365079,35136,1556,4055,36607,1553,3965,13579,1482.782385,3303.33677,18130,1660.469277,1942.704799,531432,1440.700302,2701.458612,23674,1785.244319,1092.75095,14323,1360.15723,1679.568387
d37_04_G01_0_4_T,glasshouse_b1,Gladius,T0,R4,T,19148,2059,3525,67,1737.268657,1103.537313,39321,1718,2056,42593,1705,2164,19148,2051.828337,3522.950543,16814,1664.141192,1483.75568,413156,1965.830321,3400.083654,34851,1647.167599,964.9353247,16959,2085.897223,3667.718026
d37_05_G01_1_1_T,glasshouse_b1,Gladius,T1,R1,T,15584,1318,3756,60,1348.266667,3337.35,32198,1636,2483,33035,1627,2541,15584,1443.777464,3745.735498,13805,1373.018761,2214.167258,298977,1314.262465,3440.545213,17931,1346.80648,2639.347443,5761,1380.254817,2604.449575
d37_06_G01_1_2_T,glasshouse_b1,Gladius,T1,R2,T,5885,1514,1618,75,1935.373333,1328.986667,19921,1848,1327,19650,1614,1312,5885,1518.522175,1623.240102,10283,1675.803657,1522.452592,361516,1880.000479,1469.600964,11934,1715.772331,1487.42115,5885,1518.522175,1623.240102
d37_07_G01_1_3_T,glasshouse_b1,Gladius,T1,R3,T,14910,1469,2592,54,1329.222222,2629.888889,23695,1398,2888,24446,1395,2855,10590,1464.925024,2358.562229,12860,1510.839347,2280.776361,414848,1611.07644,2113.265114,15209,1313.475968,2709.239463,6051,1522.020988,2419.932573
d37_08_G01_1_4_T,glasshouse_b1,Gladius,T1,R4,T,12173,1952,2170,94,1817.744681,1577.702128,22972,1901,1873,21677,2009,2803,11122,1984.854433,2120.638644,10836,1727.671465,2413.78636,627423,1957.312434,1534.905292,15249,1807.178307,2376.261919,5665,1969.945278,2441.157988
d37_09_G02_0_1_T,glasshouse_b1,5489,T0,R1,T,13691,766,4445,48,794.9583333,4544.291667,39417,2218,3175,31738,2194,4555,12579,807.2982749,4391.034184,14369,793.6912798,4446.927622,494949,855.9056489,4016.155751,21257,2426.73317,4077.723056,12034,809.0746219,4387.944158
d37_10_G02_0_1_T,glasshouse_b1,5489,T0,R2,T,21216,2430,2558,53,2490.245283,3813.09434,40607,2750,3975,42006,2750,3975,15736,2517.438612,2864.996314,22044,2411.094357,3622.333243,437430,2575.254761,2296.082809,19445,1782.669529,700.5790177,15695,2517.964129,2865.857216
d37_11_G02_0_3_T,glasshouse_b1,5489,T0,R3,T,11211,1440,4114,51,1836.372549,1026.72549,27078,1538,3893,26940,1538,3893,11206,1437.172229,4113.649117,11382,1589.380425,3348.479266,540400,1787.450934,3849.633871,11655,1407.842557,4273.461862,7476,1618.031701,3312.059524
d37_12_G02_0_3_T,glasshouse_b1,5489,T0,R4,T,13465,2061,2821,83,1675.433735,848.4216867,38583,1784,2196,37819,1776,2180,13465,1985.346528,2848.935834,17721,2378.347159,2979.060775,467492,2580.206089,1781.795182,22072,1600.895161,853.5155854,13442,1985.030948,2847.38655
d37_13_G02_1_1_T,glasshouse_b1,5489,T1,R1,T,7913,1283,2053,65,1829.692308,924.3692308,26949,1664,1572,27838,1670,1588,7913,1276.643498,2054.063566,11388,1550.026344,2144.895943,505004,1493.850787,1752.994016,19807,1769.406472,846.4530217,7839,1277.53017,2058.690777
d37_14_G02_1_2_T,glasshouse_b1,5489,T1,R2,T,18827,2411,3657,58,2450.862069,4684.637931,23459,2166,2755,23323,2166,2755,18827,2411.274818,3656.638232,10514,2129.359996,2966.566388,649097,2087.764938,2474.390067,11514,2300.131405,3949.86156,19532,2401.971841,3589.222251
d37_15_G02_1_3_T,glasshouse_b1,5489,T1,R3,T,13301,1033,3044,60,1550.516667,4214,24382,1482,4066,27785,1441,3960,13301,1134.321028,3027.646342,12123,912.3678957,2608.064011,437470,896.3374357,2333.517286,18743,1642.73254,4162.664728,13999,1119.522823,2970.235588
d37_16_G02_1_4_T,glasshouse_b1,5489,T1,R4,T,11952,1949,3335,69,1537.565217,795.2463768,26148,2016,3545,32589,2154,2991,11952,2037.674448,3306.603079,11152,2040.894817,3027.401811,589591,2024.253469,2560.720773,20519,2219.360251,3522.858083,11586,2034.562748,3294.56223
d37_17_G03_0_1_T,glasshouse_b1,CALINGIRI,T0,R1,T,25126,1401,3645,61,1380.409836,2158.213115,36275,1457,2167,41851,2725,3379,22003,1345.730173,3724.330546,17383,1315.82132,2709.190531,484517,1429.332065,2205.074833,22381,1637.693043,834.2373442,12894,1355.042888,4202.0736
d37_18_G03_0_2_T,glasshouse_b1,CALINGIRI,T0,R2,T,17513,1127,2457,45,926.8888889,2790.044444,37851,1331,2157,36711,1332,2153,17512,1202.013705,2506.844107,16409,1104.138582,2049.393443,583378,1422.88273,1801.952292,19101,1451.253338,917.1157007,18482,1203.849096,2322.69051
d37_19_G03_0_3_T,glasshouse_b1,CALINGIRI,T0,R3,T,9860,1483,3177,60,1770.6,909.05,37531,1491,2467,38676,1488,2476,9860,1469.971805,3180.640365,21376,1348.314418,3277.360638,555415,1491.305676,2274.049621,30559,1593.494388,1149.88658,9860,1469.971805,3180.640365
d37_20_G03_0_4_T,glasshouse_b1,CALINGIRI,T0,R4,T,17548,1823,2399,49,917.7346939,2604.795918,44207,1746,2124,46340,1180,3867,17548,1889.239571,2388.713928,20655,1497.608376,3079.978698,582302,1967.076886,1821.889707,25910,1652.798726,913.2940563,18276,1889.728496,2348.286387
d37_21_G03_1_1_T,glasshouse_b1,CALINGIRI,T1,R1,T,29604,1864,3631,60,1598.016667,3622.383333,27237,1779,4223,27904,1783,4216,18801,1861.913994,3274.094144,13437,1720.85979,3993.248493,559033,1945.604013,2745.756966,13933,1579.589823,1811.433431,19199,1862.521017,3235.521746
d37_22_G03_1_2_T,glasshouse_b1,CALINGIRI,T1,R2,T,12185,2003,4001,67,2029.925373,4346.164179,25814,1996,4237,25935,1996,4237,10386,1959.935394,3867.464471,14114,2041.08318,4551.216168,568770,1940.893493,3576.174665,17106,2022.538057,2515.102829,10388,1959.931171,3867.458125
d37_23_G03_1_3_T,glasshouse_b1,CALINGIRI,T1,R3,T,8297,769,4318,57,1412.596491,3384.315789,23756,1577,4204,24389,1575,4197,8297,754.026154,4318.281789,11120,1816.459892,3614.153327,462602,1985.807965,3390.229897,20542,1785.026774,4005.601548,8216,2042.729674,3867.005599
d37_24_G03_1_4_T,glasshouse_b1,CALINGIRI,T1,R4,T,27065,1182,3748,47,2260.93617,1995.510638,24634,1315,4241,24340,1315,4241,27063,1231.650889,3735.396889,11338,1132.892926,3551.513406,579029,988.052835,3001.716462,13570,1119.901842,2398.994547,25437,1251.293313,3779.203169
