Image_name,data_type,Genotype,Treatment,Replication,Group,Number.of.Root.Tips,Number.of.Branch.Points,Total.Root.Length.mm,Branching.frequency.per.mm,Network.Area.mm2,Average.Diameter.mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,Volume.mm3,Surface.Area.mm2,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3
d13_02_G01_0_2_T,glasshouse_b1,Gladius,T0,R2,T,101,63,437.522791,0.143992,177.974628,0.439179,0.435429,0.846321,855.881934,69.923315,608.917838,29.827375,404.93468,2.760735,6.699153,185.230655,1.841051,21.046009,581.919266,5.952563,1.271795,67.622059,1.029461
d13_03_G01_0_3_T,glasshouse_b1,Gladius,T0,R3,T,75,55,480.069116,0.114567,188.144456,0.425362,0.435429,0.740086,942.019758,71.259961,644.6534,33.637192,439.678875,6.753049,8.602309,192.11127,4.485971,27.02495,603.535355,14.093094,1.798493,67.109656,2.351812
d13_04_G01_0_4_T,glasshouse_b1,Gladius,T0,R4,T,95,63,508.267572,0.12395,200.97919,0.429191,0.435429,0.725714,997.350865,76.197544,686.12254,32.774514,473.87372,1.619338,7.980977,209.24803,1.085496,25.072979,657.639374,3.410188,1.610383,74.013583,0.573577
d13_05_G01_1_1_T,glasshouse_b1,Gladius,T1,R1,T,82,52,373.998255,0.139038,142.688326,0.414245,0.435429,1.026315,731.9538,52.995541,488.026374,43.297004,326.46632,4.23493,10.144469,142.011248,3.187902,31.869791,446.141494,10.015089,1.989703,49.068531,1.937306
d13_06_G01_1_2_T,glasshouse_b1,Gladius,T1,R2,T,56,34,426.870264,0.079649,157.45064,0.402941,0.435429,0.725714,845.748606,56.361036,542.484923,43.074499,383.372787,0.422977,11.401099,161.006356,0.27086,35.817609,505.816384,0.85093,2.453434,53.770824,0.136778
d13_07_G01_1_3_T,glasshouse_b1,Gladius,T1,R3,T,87,65,470.670325,0.138101,176.273512,0.411578,0.435429,0.725714,922.39081,64.690992,611.223604,34.304923,436.045057,0.320346,8.927652,185.411808,0.219056,28.047045,582.488373,0.688185,1.891879,62.681099,0.118013
d13_08_G01_1_4_T,glasshouse_b1,Gladius,T1,R4,T,55,45,431.989021,0.104169,163.733708,0.416655,0.435429,0.870857,849.640576,60.9191,565.855236,23.883812,397.426009,10.6792,6.220046,166.071444,7.825825,19.540851,521.728829,24.585556,1.313338,55.079194,4.526568
d13_09_G02_0_1_T,glasshouse_b1,5489,T0,R1,T,95,53,391.369802,0.135422,155.18073,0.426395,0.435429,0.649099,768.990005,58.39848,525.546334,35.953069,355.314102,0.102631,8.403803,158.816173,0.066618,26.401326,498.935721,0.209286,1.643883,56.720635,0.033962
d13_10_G02_0_1_T,glasshouse_b1,5489,T0,R2,T,93,67,450.93431,0.14858,167.810066,0.407162,0.435429,0.973648,877.687595,61.676731,576.705492,47.802475,400.781625,2.350209,10.435165,171.255647,1.880248,32.783038,538.015481,5.906973,1.921255,58.550266,1.205209
d13_11_G02_0_3_T,glasshouse_b1,5489,T0,R3,T,74,48,408.047895,0.117633,159.436152,0.420268,0.435429,0.598439,803.856487,58.883694,539.229539,39.942361,368.105534,0,9.856019,161.786074,0,30.963598,508.265941,0,2.010257,56.873436,0
d13_12_G02_0_4_T,glasshouse_b1,5489,T0,R4,T,71,45,427.562315,0.105248,168.241928,0.422829,0.435429,0.725714,843.437976,62.126489,568.933973,31.995973,393.651561,1.914781,7.715711,172.104923,1.276674,24.23962,540.683563,4.010791,1.545067,59.908915,0.672508
d13_13_G02_1_1_T,glasshouse_b1,5489,T1,R1,T,58,36,352.166492,0.102224,134.50401,0.410735,0.435429,0.598439,695.530325,48.302974,454.233661,32.67704,319.489452,0,7.605887,136.981178,0,23.894599,430.339062,0,1.477073,46.825902,0
d13_14_G02_1_2_T,glasshouse_b1,5489,T1,R2,T,31,17,269.478004,0.063085,103.172934,0.418307,0.435429,0.615789,534.089816,37.815568,351.715447,18.429389,250.945984,0.102631,4.129666,107.761638,0.063199,12.973729,338.543172,0.198547,0.782507,37.002496,0.030566
d13_15_G02_1_3_T,glasshouse_b1,5489,T1,R3,T,52,26,213.563153,0.121744,80.721366,0.407439,0.435429,0.649099,421.098971,29.245769,275.131832,24.51721,188.973371,0.072571,6.250587,81.279489,0.047106,19.636799,255.347045,0.147988,1.304982,27.916772,0.024015
d13_16_G02_1_4_T,glasshouse_b1,5489,T1,R4,T,41,21,214.261676,0.098011,84.22893,0.424112,0.435429,0.649099,423.101492,31.262956,284.275196,20.521509,192.894213,0.845955,4.655579,85.306262,0.481075,14.625932,267.997527,1.651737,0.883233,30.122978,0.256745
d13_17_G03_0_1_T,glasshouse_b1,CALINGIRI,T0,R1,T,92,62,551.169737,0.112488,213.977189,0.420388,0.435429,0.598439,1087.445089,79.048262,731.177832,37.069931,514.099806,0,9.629015,223.112118,0,30.250442,700.927389,0,2.037033,77.01123,0
d13_18_G03_0_2_T,glasshouse_b1,CALINGIRI,T0,R2,T,86,58,506.165136,0.114587,191.420289,0.415016,0.435429,1.026315,991.851275,72.141506,662.14159,46.209292,448.755309,11.200536,11.356977,191.070005,8.339232,35.678996,600.264123,26.19847,2.30328,64.876496,4.96173
d13_19_G03_0_3_T,glasshouse_b1,CALINGIRI,T0,R3,T,80,48,485.814987,0.098803,184.426228,0.416433,0.435429,1.026315,958.098974,69.239938,639.145208,38.25384,442.620248,4.9409,10.005655,189.459596,3.980987,31.433692,595.204875,12.50664,2.128801,64.509997,2.601141
d13_20_G03_0_4_T,glasshouse_b1,CALINGIRI,T0,R4,T,112,66,537.1622,0.122868,198.856745,0.406721,0.435429,1.056656,1054.626964,73.161806,689.265243,55.787469,478.764296,2.610435,13.690188,203.574447,2.135305,43.008995,639.547989,6.708259,2.781166,68.964854,1.415785
d13_21_G03_1_1_T,glasshouse_b1,CALINGIRI,T1,R1,T,98,56,404.773913,0.138349,146.759417,0.402397,0.435429,0.725714,795.443548,53.847125,513.418745,56.609772,345.008352,3.155789,14.734475,146.528274,2.163513,46.289718,460.33215,6.796877,3.133323,49.543937,1.169865
d13_22_G03_1_2_T,glasshouse_b1,CALINGIRI,T1,R2,T,74,38,348.094376,0.109166,131.407242,0.410603,0.435429,0.580571,687.415269,47.745026,450.335477,30.288592,317.805784,0,7.313203,136.033032,0,22.975103,427.360374,0,1.472034,46.272992,0
d13_23_G03_1_3_T,glasshouse_b1,CALINGIRI,T1,R3,T,60,34,266.124246,0.12776,101.603483,0.413338,0.435429,0.598439,524.791609,37.519376,347.180644,30.23665,235.887596,0,7.230305,103.280726,0,22.714674,324.465969,0,1.436439,36.082937,0
d13_24_G03_1_4_T,glasshouse_b1,CALINGIRI,T1,R4,T,79,49,446.499552,0.109743,168.373593,0.411828,0.435429,0.781618,880.806586,61.775562,579.863531,43.050481,402.500485,0.948586,10.838475,173.077695,0.660125,34.050074,543.739614,2.073843,2.241793,59.170385,0.363384
d13_25_G04_0_1_S,glasshouse_b1,Forrest,T0,R1,S,48,24,187.710482,0.127856,68.439626,0.397127,0.410526,0.821052,369.899493,25.123688,235.733762,33.951129,151.71188,2.047472,8.087678,65.399581,1.549128,25.40819,205.458842,4.86673,1.598582,22.597678,0.927428
d13_26_G04_0_2_S,glasshouse_b1,Forrest,T0,R2,S,29,17,169.541534,0.10027,67.812899,0.4316,0.435429,0.615789,333.108559,25.835893,231.714083,10.183651,159.255251,0.102631,2.549736,71.110639,0.063199,8.010231,223.505306,0.198547,0.52598,25.279348,0.030566
d13_27_G04_0_3_S,glasshouse_b1,Forrest,T0,R3,S,69,39,270.742967,0.144048,98.743713,0.395887,0.410526,0.649099,530.627624,35.556822,340.438167,31.823791,238.200755,0.71842,7.491957,100.406551,0.399708,23.536678,315.436483,1.465005,1.467069,33.852019,0.237733
d13_28_G04_0_4_S,glasshouse_b1,Forrest,T0,R4,S,74,40,260.901909,0.153314,96.268405,0.399275,0.435429,0.580571,512.144891,34.734829,329.323183,35.003232,225.898678,0,7.930118,96.896707,0,24.913201,304.409982,0,1.500819,33.23401,0
d13_29_G04_1_1_S,glasshouse_b1,Forrest,T1,R1,S,38,20,137.085015,0.145895,46.525253,0.373512,0.410526,0.580571,269.059084,16.023245,161.749769,29.360635,107.724379,0,7.365559,44.120992,0,23.139585,138.610185,0,1.514637,14.508609,0
d13_30_G04_1_2_S,glasshouse_b1,Forrest,T1,R2,S,34,18,110.713144,0.162582,39.99992,0.390981,0.410526,0.580571,217.296125,14.32167,138.060808,16.190356,94.522788,0,4.069643,39.876477,0,12.78516,125.275648,0,0.843963,13.477707,0
d13_31_G04_1_3_S,glasshouse_b1,Forrest,T1,R3,S,65,37,169.041649,0.218881,59.797115,0.385082,0.410526,0.580571,330.459393,21.279652,207.619013,24.287929,144.75372,0,5.746928,60.340256,0,18.054507,189.564506,0,1.128227,20.151424,0
d13_32_G04_1_4_S,glasshouse_b1,Forrest,T1,R4,S,32,22,97.514941,0.225606,34.928172,0.3886,0.435429,0.598439,191.302951,12.823553,120.917518,21.056548,76.458393,0,4.641431,33.832914,0,14.628284,106.289234,0,0.868639,11.954914,0
d13_33_G05_0_1_S,glasshouse_b1,Hartog,T0,R1,S,81,43,316.389359,0.135908,120.163025,0.410608,0.435429,0.580571,622.465762,44.064894,410.059942,32.639686,283.749673,0,7.520253,123.005881,0,23.62557,386.434372,0,1.451687,42.613207,0
d13_34_G05_0_2_S,glasshouse_b1,Hartog,T0,R2,S,130,76,569.212188,0.133518,222.124638,0.421293,0.435429,0.973648,1121.301273,83.46238,755.47862,56.419615,509.4285,3.364073,12.721752,225.136342,2.618219,39.966562,707.286679,8.225379,2.410425,79.419223,1.632732
d13_35_G05_0_3_S,glasshouse_b1,Hartog,T0,R3,S,84,62,306.930626,0.202,108.260481,0.388179,0.410526,0.649099,594.97028,38.909786,377.275803,46.172823,260.510029,0.247774,10.921939,109.011267,0.157411,34.312284,342.468996,0.494522,2.149651,36.68154,0.078595
d13_36_G05_0_4_S,glasshouse_b1,Hartog,T0,R4,S,113,65,435.320468,0.149315,160.03128,0.396781,0.435429,0.725714,855.34457,57.159318,546.236012,65.518967,368.937937,0.863563,15.95341,157.326458,0.559146,50.119115,494.360287,1.75661,3.212709,53.66155,0.285059
d13_37_G05_1_1_S,glasshouse_b1,Hartog,T1,R1,S,46,20,195.562632,0.102269,75.728617,0.41333,0.435429,0.580571,388.411312,27.89955,256.344355,25.190098,170.372534,0,6.181528,75.415415,0,19.419842,236.924513,0,1.25735,26.6422,0
d13_38_G05_1_2_S,glasshouse_b1,Hartog,T1,R2,S,82,44,305.799087,0.143885,114.101154,0.404558,0.435429,0.580571,601.338046,42.006724,390.614452,44.136917,261.662171,0,9.557785,114.778657,0,30.026666,360.587785,0,1.759033,40.247691,0
d13_39_G05_1_3_S,glasshouse_b1,Hartog,T1,R3,S,43,21,152.409001,0.137787,59.618051,0.419699,0.435429,0.598439,300.935613,22.064562,202.239538,15.076882,137.332119,0,3.848007,60.526838,0,12.088869,190.150669,0,0.805504,21.259058,0
d13_40_G05_1_4_S,glasshouse_b1,Hartog,T1,R4,S,32,14,128.750715,0.108737,49.743153,0.413103,0.435429,0.580571,254.938664,18.290195,168.500442,15.704237,113.046478,0,3.868196,49.767161,0,12.152296,156.348146,0,0.792543,17.497652,0
d13_41_G06_0_1_S,glasshouse_b1,3811,T0,R1,S,65,39,374.084529,0.104255,146.812083,0.424103,0.435429,0.598439,739.015995,54.955694,501.217108,26.01115,348.073379,0,6.629163,152.913198,0,20.82613,480.390978,0,1.384402,53.571292,0
d13_42_G06_0_2_S,glasshouse_b1,3811,T0,R2,S,104,62,434.433253,0.142715,162.727785,0.406114,0.435429,0.649099,855.090753,59.864612,558.79111,55.03081,378.936955,0.465489,13.3697,164.201721,0.297313,42.002152,515.854921,0.934037,2.699317,57.016063,0.149232
d13_43_G06_0_3_S,glasshouse_b1,3811,T0,R3,S,90,64,402.177421,0.159134,149.777186,0.406084,0.435429,0.725714,787.649559,55.167875,515.528373,54.570112,347.226843,0.380466,12.848899,151.000893,0.247986,40.366007,474.383296,0.779071,2.51523,52.525047,0.127598
d13_44_G06_0_4_S,glasshouse_b1,3811,T0,R4,S,143,103,568.079121,0.181313,214.056188,0.411379,0.435429,1.105375,1101.418257,81.147695,740.053162,58.92867,495.647374,13.503077,13.212707,212.396149,9.957382,41.508944,667.262181,31.282037,2.497019,72.746823,5.903852
d13_45_G06_1_1_S,glasshouse_b1,3811,T1,R1,S,103,71,306.097552,0.231952,111.041253,0.39623,0.435429,0.725714,593.7554,40.240221,384.113965,46.123017,259.594068,0.380466,11.099635,110.882924,0.251404,34.870533,348.453622,0.78981,2.210953,37.898273,0.130995
d13_46_G06_1_2_S,glasshouse_b1,3811,T1,R2,S,67,37,236.696196,0.156319,88.352687,0.407875,0.435429,0.929368,461.475572,32.94462,304.766522,33.91289,199.804856,2.97845,8.310993,86.386616,2.312588,26.109755,271.391557,7.265211,1.688487,29.826669,1.429464
d13_47_G06_1_3_S,glasshouse_b1,3811,T1,R3,S,64,40,259.972398,0.153862,98.027454,0.408732,0.435429,0.88287,509.114411,36.147147,336.267004,30.29677,225.838772,3.836856,7.809141,96.47163,2.756341,24.53314,303.074563,8.659301,1.642341,32.935418,1.569388
d13_48_G06_1_4_S,glasshouse_b1,3811,T1,R4,S,78,50,329.432256,0.151776,123.59159,0.407285,0.435429,0.580571,647.44324,45.58023,424.007272,44.170883,285.261373,0,10.596468,124.369239,0,33.289786,390.717486,0,2.101998,43.478231,0
d17_01_G01_0_1_T,glasshouse_b1,Gladius,T0,R1,T,142,96,551.848971,0.173961,216.947558,0.427127,0.435429,0.598439,1077.600885,82.823622,742.423586,52.331964,499.517007,0,12.679747,223.64102,0,39.834601,702.588985,0,2.542953,80.280669,0
d17_02_G01_0_2_T,glasshouse_b1,Gladius,T0,R2,T,108,80,576.421788,0.138787,234.764507,0.438751,0.435429,0.598439,1127.554234,90.345229,798.918187,26.058819,550.362969,0,6.204968,248.060611,0,19.493483,779.424705,0,1.227879,89.11735,0
d17_03_G01_0_3_T,glasshouse_b1,Gladius,T0,R3,T,116,80,596.349111,0.13415,230.303687,0.41987,0.435429,0.725714,1173.026941,86.58871,789.444902,50.589365,539.737569,6.022177,12.063013,235.262092,3.963012,37.897074,739.097659,12.450169,2.388639,82.143166,2.056906
d17_04_G01_0_4_T,glasshouse_b1,Gladius,T0,R4,T,92,62,621.701291,0.099726,236.049561,0.411805,0.435429,0.649099,1224.166728,86.005537,805.630781,61.594953,559.931135,0.175203,15.147463,241.135626,0.113724,47.587159,757.686349,0.357274,3.091414,82.856146,0.057977
d17_05_G01_1_1_T,glasshouse_b1,Gladius,T1,R1,T,83,43,480.12112,0.089561,183.404505,0.41273,0.435429,0.580571,949.136157,66.562008,623.722175,46.168917,433.952203,0,11.259184,187.244441,0,35.37177,588.350405,0,2.27898,64.283028,0
d17_06_G01_1_2_T,glasshouse_b1,Gladius,T1,R2,T,55,29,429.486741,0.067522,151.789032,0.388514,0.410526,0.725714,852.588448,52.925857,526.283046,63.758241,365.553297,0.175203,17.095339,150.306473,0.119284,53.706591,472.201713,0.374742,3.706171,49.155706,0.06398
d17_07_G01_1_3_T,glasshouse_b1,Gladius,T1,R3,T,80,54,551.542606,0.097907,202.822504,0.404829,0.435429,0.725714,1087.876889,73.092375,703.201397,51.918783,499.025642,0.59818,13.828542,209.573307,0.434108,43.443647,658.39396,1.36379,2.982284,69.862661,0.247431
d17_08_G01_1_4_T,glasshouse_b1,Gladius,T1,R4,T,66,56,507.71639,0.110298,182.609246,0.399668,0.435429,0.846321,998.906606,66.460268,636.364261,73.924802,422.294357,11.497231,19.395475,175.002064,8.163496,60.932682,549.7852,25.646379,4.140985,57.749434,4.569848
d17_09_G02_0_1_T,glasshouse_b1,5489,T0,R1,T,114,70,550.034319,0.127265,217.806016,0.426644,0.435429,0.615789,1083.81514,82.194446,738.367847,44.855337,504.828576,0.350406,9.91847,224.895539,0.215776,31.159793,706.530173,0.67788,1.855242,80.234846,0.104358
d17_10_G02_0_1_T,glasshouse_b1,5489,T0,R2,T,104,70,561.369986,0.124695,202.179977,0.39259,0.410526,0.88287,1102.304738,70.787978,691.755378,63.794862,495.955787,1.619338,15.257907,203.652421,1.282248,47.934128,639.792949,4.028301,3.041566,66.937838,0.808573
d17_11_G02_0_3_T,glasshouse_b1,5489,T0,R3,T,91,53,532.711477,0.099491,205.866606,0.41516,0.435429,0.580571,1053.170315,75.171381,693.531715,63.563812,469.147665,0,14.942583,205.815418,0,46.94351,646.588205,0,2.942179,72.229201,0
d17_12_G02_0_4_T,glasshouse_b1,5489,T0,R4,T,95,59,540.042291,0.109251,210.738222,0.420053,0.435429,0.615789,1064.026033,77.675422,713.742257,47.245922,492.621166,0.175203,11.031196,216.02858,0.107888,34.655524,678.747793,0.33894,2.155213,75.46803,0.052179
d17_13_G02_1_1_T,glasshouse_b1,5489,T1,R1,T,60,36,452.400023,0.079576,174.087868,0.414351,0.435429,0.598439,895.434425,62.330612,587.519072,26.588334,425.811689,0,6.166888,180.846241,0,19.373851,568.145222,0,1.192669,61.137943,0
d17_14_G02_1_2_T,glasshouse_b1,5489,T1,R2,T,50,28,394.285692,0.071014,143.035922,0.396807,0.435429,0.580571,782.714095,49.657018,488.296718,41.874384,352.411308,0,10.046441,145.383232,0,31.561826,456.734892,0,2.003717,47.653301,0
d17_15_G02_1_3_T,glasshouse_b1,5489,T1,R3,T,70,42,323.288069,0.129915,120.27889,0.404879,0.435429,0.740086,633.817635,44.105884,412.96057,43.530558,275.568113,4.189398,10.566729,117.859819,3.022884,33.196357,370.267542,9.496671,2.134813,40.256476,1.714595
d17_16_G02_1_4_T,glasshouse_b1,5489,T1,R4,T,51,33,301.64741,0.109399,115.554739,0.413906,0.435429,0.598439,594.594794,41.988774,392.059604,25.19614,276.45127,0,5.617845,119.178603,0,17.648981,374.410623,0,1.060992,40.927782,0
d17_17_G03_0_1_T,glasshouse_b1,CALINGIRI,T0,R1,T,101,75,671.915195,0.111621,255.852023,0.416167,0.435429,0.870857,1322.410101,94.250225,880.354373,48.815821,617.285482,5.813893,13.059307,263.138034,4.02816,41.027022,826.672513,12.654838,2.817215,89.224555,2.208455
d17_18_G03_0_2_T,glasshouse_b1,CALINGIRI,T0,R2,T,101,63,663.651482,0.094929,241.158175,0.39976,0.435429,0.725714,1308.785532,86.288685,834.200147,75.554455,585.861901,2.235127,19.12853,244.897299,1.484772,60.09405,769.441549,4.664548,3.979419,81.530873,0.778393
d17_19_G03_0_3_T,glasshouse_b1,CALINGIRI,T0,R3,T,134,96,635.370418,0.151093,236.333958,0.408076,0.435429,0.725714,1246.163872,86.742821,820.842192,59.244225,575.570524,0.555669,15.176432,245.7409,0.364853,47.678166,772.017808,1.146218,3.181635,83.372009,0.189177
d17_20_G03_0_4_T,glasshouse_b1,CALINGIRI,T0,R4,T,108,56,666.098281,0.084072,240.257584,0.398604,0.435429,0.725714,1321.065576,86.878824,833.988542,90.776479,568.92218,6.399622,22.405368,238.668918,4.392512,70.388541,749.80052,13.799482,4.578609,79.924956,2.37526
d17_21_G03_1_1_T,glasshouse_b1,CALINGIRI,T1,R1,T,119,73,556.792866,0.131108,193.626999,0.390149,0.435429,0.725714,1092.873547,69.940573,684.247324,97.306138,456.053104,3.433623,24.221885,191.158989,2.398262,76.095295,600.617669,7.534361,4.999234,63.622092,1.319247
d17_22_G03_1_2_T,glasshouse_b1,CALINGIRI,T1,R2,T,55,27,437.453089,0.061721,166.014151,0.412901,0.435429,0.580571,869.104736,59.43121,566.519686,26.497268,410.955821,0,6.839956,173.455552,0,21.488356,545.03133,0,1.441448,57.989762,0
d17_23_G03_1_3_T,glasshouse_b1,CALINGIRI,T1,R3,T,87,49,374.057857,0.130996,136.247259,0.39815,0.435429,0.580571,734.102501,49.103645,469.756953,45.973969,328.083888,0,9.685552,139.84273,0,30.42806,439.328893,0,1.733938,47.369706,0
d17_24_G03_1_4_T,glasshouse_b1,CALINGIRI,T1,R4,T,63,25,526.699526,0.047465,193.542733,0.402624,0.435429,0.580571,1050.054724,69.034302,665.509261,52.831785,473.867741,0,12.16579,199.672387,0,38.219956,627.289305,0,2.351742,66.682559,0
d17_25_G04_0_1_S,glasshouse_b1,Forrest,T0,R1,S,65,33,276.471685,0.119361,100.59756,0.397632,0.435429,0.821052,544.738893,36.858505,345.652114,53.217042,221.810508,1.444135,11.9535,97.009374,1.061611,37.553027,304.763936,3.335151,2.22296,34.018727,0.616818
d17_26_G04_0_2_S,glasshouse_b1,Forrest,T0,R2,S,44,28,261.445923,0.107097,103.620596,0.429694,0.435429,0.598439,515.477475,39.36634,354.841729,15.309184,246.136739,0,3.910457,109.039173,0,12.285064,342.556665,0,0.819607,38.546733,0
d17_27_G04_0_3_S,glasshouse_b1,Forrest,T0,R3,S,81,47,360.038539,0.130542,131.775905,0.39911,0.435429,0.580571,708.811263,47.691048,452.26385,53.810065,306.228474,0,12.252611,131.707443,0,38.492714,413.771136,0,2.313215,45.377833,0
d17_28_G04_0_4_S,glasshouse_b1,Forrest,T0,R4,S,121,71,359.514851,0.197488,126.319695,0.385525,0.410526,0.598439,702.603139,44.719273,438.294931,58.324081,301.19077,0,14.090269,125.423341,0,44.265886,394.029045,0,2.813056,41.906217,0
d17_29_G04_1_1_S,glasshouse_b1,Forrest,T1,R1,S,64,30,189.739461,0.158112,62.872817,0.362269,0.410526,0.580571,374.577512,21.569903,218.890236,47.170329,142.569132,0,10.972103,58.702823,0,34.469877,184.420359,0,2.147774,19.42213,0
d17_30_G04_1_2_S,glasshouse_b1,Forrest,T1,R2,S,55,19,174.460337,0.108907,57.890602,0.360049,0.410526,0.580571,347.120091,19.210921,198.943062,47.2429,127.217437,0,11.415247,51.910297,0,35.862055,163.081006,0,2.290661,16.92026,0
d17_31_G04_1_3_S,glasshouse_b1,Forrest,T1,R3,S,83,51,212.158293,0.240387,70.65687,0.363512,0.410526,0.580571,413.713346,23.9204,246.040802,40.506209,171.652085,0,9.690044,68.627176,0,30.44217,215.598632,0,1.92718,21.993221,0
d17_32_G04_1_4_S,glasshouse_b1,Forrest,T1,R4,S,25,11,112.321282,0.097933,42.006499,0.401127,0.435429,0.580571,223.726174,15.089958,142.660362,16.496114,95.825168,0,4.151791,41.258412,0,13.043237,129.617125,0,0.858401,14.231557,0
d17_33_G05_0_1_S,glasshouse_b1,Hartog,T0,R1,S,117,55,423.989958,0.12972,155.644192,0.398595,0.435429,0.725714,837.589232,56.300798,534.429397,63.48181,359.511893,0.996255,15.016134,154.458561,0.639465,47.174577,485.245881,2.008939,2.972227,53.004697,0.323874
d17_34_G05_0_2_S,glasshouse_b1,Hartog,T0,R2,S,142,68,673.106335,0.101024,258.875058,0.415204,0.435429,0.821052,1331.270983,95.35036,877.521464,74.829259,594.822823,3.454253,16.763848,260.044634,2.481966,52.665181,817.058955,7.797328,3.165648,90.764475,1.420237
d17_35_G05_0_3_S,glasshouse_b1,Hartog,T0,R3,S,119,55,386.825145,0.142183,134.461877,0.380619,0.410526,0.649099,764.854926,48.210145,466.393217,83.007064,303.467675,0.350406,18.702271,129.533689,0.221612,58.754918,406.942085,0.696215,3.533982,44.566007,0.110155
d17_36_G05_0_4_S,glasshouse_b1,Hartog,T0,R4,S,154,84,499.062718,0.168316,184.036498,0.399887,0.435429,0.725714,977.642167,67.73252,632.059237,88.226164,408.789082,2.047472,20.485509,179.310672,1.361214,64.357124,563.425732,4.276381,3.993828,63.025295,0.713397
d17_37_G05_1_1_S,glasshouse_b1,Hartog,T1,R1,S,69,39,267.999384,0.145523,96.800333,0.391112,0.435429,0.580571,526.842684,34.634632,331.532208,48.265309,219.734075,0,10.828691,94.701289,0,34.019335,297.512874,0,2.063784,32.570847,0
d17_38_G05_1_2_S,glasshouse_b1,Hartog,T1,R2,S,94,48,410.509129,0.116928,154.053675,0.404617,0.435429,0.580571,810.135047,55.800893,524.162493,56.689637,353.819492,0,13.405534,153.440569,0,42.114728,482.047764,0,2.649013,53.15188,0
d17_39_G05_1_3_S,glasshouse_b1,Hartog,T1,R3,S,59,35,196.351702,0.178252,76.070947,0.418751,0.435429,0.580571,385.504612,28.506303,260.294036,22.814986,173.536716,0,5.706345,77.147819,0,17.927013,242.367023,0,1.179529,27.326773,0
