Image_name,data_type,Genotype,Treatment,Replication,Group,DBSCAN_density_points,DBSCAN_center_x,DBSCAN_center_y,Density_points,Density_center_x,Density_center_y,FCM_density_points,FCM_center_x,FCM_center_y,GMM_density_points,GMM_center_x,GMM_center_y,HDBSCAN_density_points,HDBSCAN_center_x,HDBSCAN_center_y,K-mean_density_points,K-mean_center_x,K-mean_center_y,SLIC_density_points,SLIC_center_x,SLIC_center_y,Mean_shift_density_points,Mean-shift_center_x,Mean-shift_center_y,OPTICS_density_points,OPTICS_center_x,OPTICS_center_y,Number.of.Root.Tips,Number.of.Branch.Points,Total.Root.Length.mm,Branching.frequency.per.mm,Network.Area.mm2,Average.Diameter.mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,Volume.mm3,Surface.Area.mm2,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3
d15_36_G05_0_4_S,glasshouse_b2,Hartog,T0,R4,S,4828,1165,1759,58,2430.137931,1434.810345,19215,1409,1177,24206,1213,1652,4828,1179.597142,1763.844242,9323,1116.583181,1592.214738,371302,873.3351342,1506.078262,6616,1264.227025,922.6139661,4828,1179.597142,1763.844242,150,72,474.913523,0.151607,168.794922,0.386091,0.435429,0.725714,936.894226,61.096198,580.76484,108.944757,364.857428,1.111338,24.03727,160.092635,0.733285,75.51531,502.945847,2.303684,4.495552,56.219016,0.38163
d27_13_G02_1_1_T,glasshouse_b2,5489,T1,R1,T,10240,1743,1738,66,1548.818182,1891.363636,19594,1780,2422,19674,1805,2360,10240,1732.048145,1739.936035,10212,1587.87593,2699.172836,427221,1512.2987,1096.16932,7404,1740.932334,951.0756348,10240,1732.048145,1739.936035,115,79,549.800614,0.143688,195.696778,0.391803,0.410526,0.725714,1077.752803,69.076559,675.44498,77.636778,468.003613,4.160223,19.776992,192.50801,2.692259,62.131254,604.855744,8.457982,4.128094,63.573293,1.375171
d11_11_G02_0_3_T,glasshouse_b2,5489,T0,R3,T,6742,2254,1276,63,1487.968254,2198.285714,12832,1506,833,16222,1503,1449,6742,2238.37437,1285.131563,7173,1460.644082,2108.692318,376941,2067.313946,952.5879806,6200,1377.916613,2022.059677,6570,2246.868645,1297.229528,87,59,344.087778,0.171468,132.023436,0.417823,0.435429,0.725714,669.628949,49.430026,453.507552,33.795671,309.754047,0.53806,8.054089,135.930629,0.318553,25.302668,427.038666,1.166218,1.599748,47.628008,0.202271
d49_15_G02_1_3_T,glasshouse_b2,5489,T1,R3,T,11354,970,2688,122,1412.377049,4429.204918,83581,1370,4088,73526,1375,4196,11354,1007.259556,2688.286771,59196,1401.291979,4388.543787,394581,1442.707718,4000.066007,62901,1377.781927,4351.993212,9573,1200.817821,4288.414499,909,633,2249.384493,0.28141,761.278267,0.385038,0.410526,1.161143,4268.258299,297.986195,2733.644292,652.714952,1509.569301,87.100239,150.946405,653.944804,65.063967,474.212118,2055.027692,204.404481,29.243578,229.790928,38.951688
d37_48_G06_1_4_S,glasshouse_b1,3811,T1,R4,S,19230,1455,3236,60,1778.1,4545.05,26364,1283,2946,22531,1658,4030,19230,1472.321529,3242.745346,10761,1450.316327,2688.307778,528971,1426.010488,2576.671182,9529,1428.952041,3201.656312,15942,1424.57314,3084.61178,254,188,901.674013,0.208501,308.260081,0.381487,0.410526,0.917964,1748.333056,111.579329,1086.327035,188.405099,705.352586,7.916328,43.539756,296.774291,5.474588,136.784177,932.343932,17.198927,8.484636,100.088825,3.005868
d05_18_G03_0_2_T,glasshouse_b1,CALINGIRI,T0,R2,T,3163,1310,828,71,1496.71831,266.4507042,4372,1433,397,3976,1434,378,3163,1311.548214,827.7594056,2354,1376.849618,374.1418862,528216,1090.365593,268.2523002,2078,1494.445621,272.172281,3163,1311.548214,827.7594056,43,31,136.453753,0.227183,50.575277,0.411683,0.435429,0.917964,262.023044,20.019059,178.216862,21.564548,107.95366,6.935546,5.011591,46.687927,5.028671,15.744378,146.674449,15.798035,0.971796,16.157386,2.889876
d43_17_G03_0_1_T,glasshouse_b2,CALINGIRI,T0,R1,T,17598,1358,3865,55,1052.181818,1821.127273,90217,1604,1396,89228,1596,1413,17598,1358.188374,3864.545403,51454,1849.145625,999.0920822,330680,1524.199894,961.1971574,47627,1883.902072,969.6372226,9888,1717.153519,693.493123,774,604,2139.016849,0.282373,755.495527,0.400721,0.410526,1.161143,4044.793954,303.671011,2715.766158,607.220971,1448.765681,83.030197,152.170856,653.764819,57.926233,478.105641,2054.794001,182.866516,31.487593,239.606238,32.577181
d09_48_G06_1_4_S,glasshouse_b1,3811,T1,R4,S,3889,1364,1130,51,1583.176471,275.0784314,5830,1383,1076,8338,1502,696,3889,1360.540756,1130.065312,2978,1427.891874,530.4516454,351579,1457.143097,777.1903754,5885,1670.847239,309.4509771,3889,1360.540756,1130.065312,79,55,214.213426,0.256753,79.320447,0.406504,0.410526,0.725714,413.714079,30.2703,276.989123,33.306165,179.765864,1.141398,7.937967,79.499035,0.731374,24.937859,249.753585,2.297679,1.563207,28.337676,0.369417
d05_10_G02_0_1_T,glasshouse_b1,5489,T0,R2,T,2402,1781,451,59,1850.694915,328.2881356,5654,1774,382,6361,1778,444,2402,1781.380516,451.407577,3515,1829.221906,439.7357041,391994,1632.678345,268.8288545,4819,1799.043162,271.5932766,3225,1777.063876,388.2905426,59,37,182.708577,0.202508,64.089404,0.388124,0.410526,0.615789,355.989644,23.108681,222.51117,38.983094,143.652912,0.072571,9.150293,61.632523,0.044689,28.746494,193.624281,0.140394,1.787377,21.299691,0.021613
d41_20_G03_0_4_T,glasshouse_b1,CALINGIRI,T0,R4,T,17370,1816,2394,53,2227.792453,1551.566038,55615,1777,2251,56588,1781,2267,17370,1882.589062,2393.213356,29195,1294.709642,4339.294091,606562,1556.68943,3561.625033,44832,1532.950526,1104.968148,18134,1883.118838,2350.259733,465,361,1971.627922,0.183097,733.349422,0.413682,0.435429,1.026315,3817.171626,287.928536,2577.389102,343.025879,1576.031734,52.570308,85.759523,697.255783,37.215268,269.421488,2190.840517,117.127098,17.683843,249.187705,21.056989
d6_T015_28.10.23,field,3811,na,R6,S,17223,397,6404,57,663.3508772,2373.561404,199842,951,5065,204159,930,5010,14902,439.2576164,6461.555697,115021,819.7495414,5756.450153,514316,310.2028694,460.051585,84735,577.4620405,5245.650971,11709,447.6568452,269.1480058,1189,437,3690.948985,0.118398,665.285408,0.199498,0.18932,0.677333,7324.555549,126.429278,2316.978407,3454.300459,236.257254,0.391272,656.3247,80.885473,0.256271,2061.920781,254.252525,0.8051,104.049925,22.247295,0.132058
d21_26_G04_0_2_S,glasshouse_b1,Forrest,T0,R2,S,7106,1404,3080,68,1227,2719.720588,11369,1407,2242,10894,1414,2304,5588,1434.860236,3209.1233,5279,950.4228073,2527.527373,354853,1338.163149,2642.345785,3426,1376.870695,2105.969936,5183,951.1302335,2535.262589,85,51,378.560673,0.134721,146.290688,0.417591,0.435429,0.598439,744.716271,54.207493,499.98118,33.599838,344.960835,0,8.086181,151.062772,0,25.403486,474.577694,0,1.620066,52.587427,0
d45_21_G03_1_1_T,glasshouse_b1,CALINGIRI,T1,R1,T,35544,1864,3723,61,1767.672131,4532.344262,36284,1785,4254,36728,1788,4247,31116,1801.954236,3729.496561,14243,1686.661378,3473.619532,548314,1560.817338,3888.213991,27604,1634.293327,2631.354188,28530,1798.466947,3853.369891,475,407,1463.464966,0.278107,487.182699,0.378111,0.410526,0.973648,2783.720842,181.299494,1752.630042,409.796018,1017.053673,36.615275,101.43495,431.161119,25.223816,318.667294,1354.532603,79.430145,20.774127,146.666912,13.858456
d05_35_G05_0_3_S,glasshouse_b1,Hartog,T0,R3,S,2164,1865,615,59,1496,678.9322034,3385,1513,518,3385,1513,518,2164,1865.376617,614.6742144,1703,1495.964768,390.7116853,275706,1464.248355,266.0145409,1398,1609.459943,205.2281831,1989,1511.564605,567.5741579,34,14,115.038621,0.121698,38.962397,0.369505,0.410526,0.580571,227.188973,13.01611,133.43875,25.409582,89.629039,0,6.113035,36.361838,0,19.204666,114.234084,0,1.218624,11.797487,0
d09_31_G04_1_3_S,glasshouse_b1,Forrest,T1,R3,S,1368,1401,1178,54,1627.518519,263,4095,1630,470,4095,1630,470,1368,1401.763889,1179.391082,1447,1594.309606,275.1188666,279859,1461.513037,268.8832198,2264,1500.293728,213.6333922,1368,1401.763889,1179.391082,54,32,116.200801,0.275385,38.356737,0.360372,0.410526,0.580571,225.075275,13.019344,133.371764,27.822048,88.378753,0,6.569707,35.883845,0,20.639342,112.732423,0,1.29118,11.728164,0
d17_48_G06_1_4_S,glasshouse_b1,3811,T1,R4,S,9457,1225,2158,66,1510.984848,743.969697,12253,1222,1815,12689,1222,1815,9457,1225.311621,2157.899122,7361,1370.406195,2595.406331,366466,863.3310348,1490.016545,5392,1509.299703,750.6287092,6837,649.3666813,1921.696504,105,63,438.985723,0.143513,159.810082,0.39614,0.435429,0.580571,864.327499,57.208634,549.318588,60.449282,378.536441,0,13.674544,161.178994,0,42.959846,506.358743,0,2.589143,54.619491,0
d45_23_G03_1_3_T,glasshouse_b1,CALINGIRI,T1,R3,T,14721,1595,3186,58,1719.948276,4439.396552,34059,1578,2714,34262,1578,2714,14721,1553.714625,3188.878405,14672,1852.2241,4522.010701,637331,1997.545963,3527.330389,20202,1315.381051,2879.102267,11318,2065.959357,4141.840696,336,228,1245.370314,0.183078,449.294691,0.399265,0.435429,0.870857,2423.924806,168.202163,1567.489562,275.815217,958.631144,10.923953,68.052806,423.29062,7.603998,213.794195,1329.806703,23.888664,13.935832,150.089431,4.1769
d33_30_G04_1_2_S,glasshouse_b1,Forrest,T1,R2,S,2439,695,2262,85,753.9647059,2290.729412,7916,769,2428,7916,769,2428,2439,699.7913079,2262.419434,4141,728.9942043,2393.191983,376565,871.2527319,2479.815756,5557,742.7907144,2328.586647,2221,690.4678073,2280.058082,88,32,297.704687,0.107489,94.688422,0.347282,0.324549,0.598439,590.783663,30.851293,327.539001,99.227846,198.476841,0,23.602595,80.656307,0,74.149738,253.389263,0,4.682481,26.168812,0
d27_31_G04_1_3_S,glasshouse_b2,Forrest,T1,R3,S,3286,677,3092,70,616.8285714,1989.971429,12637,774,2502,17273,997,2050,3286,676.7693244,3092.262325,5534,711.865197,2178.928623,360005,1321.919121,2055.497946,3352,854.577864,2249.560263,3286,676.7693244,3092.262325,122,66,344.766494,0.191434,113.400695,0.360282,0.410526,0.580571,675.839236,38.373619,394.58913,84.446041,260.320453,0,19.622715,105.978906,0,61.646576,332.942554,0,3.800468,34.573151,0
d25_29_G04_1_1_S,glasshouse_b1,Forrest,T1,R1,S,2756,228,1786,56,1224.178571,2512.589286,8396,1221,2519,9897,1325,2422,2756,235.2812046,1789.067489,3119,2505.975954,2490.268676,314825,2579.324075,2625.261533,3889,301.1064541,1673.929545,3045,248.7720854,1762.543842,79,35,278.494255,0.125676,88.847749,0.350802,0.410526,0.580571,549.767836,29.518209,308.689412,86.410627,192.083628,0,19.510282,78.748609,0,61.293359,247.396053,0,3.700125,25.818084,0
d11_15_G02_1_3_T,glasshouse_b2,5489,T1,R3,T,4191,1255,1396,83,755.4216867,1088.566265,8907,1265,1380,8907,1265,1380,4191,1252.468146,1395.334765,3595,785.3351878,1047.073992,303664,1456.452839,1466.306724,2485,1568.082093,351.7762575,4191,1252.468146,1395.334765,45,23,163.303197,0.140842,59.997247,0.39894,0.410526,0.725714,320.296068,22.013277,206.456361,29.128334,133.884578,0.290286,7.044322,58.473235,0.199544,22.13039,183.699085,0.626887,1.4117,20.49351,0.108066
d21_36_G05_0_4_S,glasshouse_b1,Hartog,T0,R4,S,4772,782,2783,71,791.6056338,3173.211268,22554,836,2542,23483,1085,2532,4772,795.7652976,2786.256077,7141,894.7472343,2841.046352,384045,868.8139489,2236.224786,8547,917.1831052,2757.497016,4754,795.5475389,2787.612958,192,110,571.914269,0.192337,208.884375,0.397803,0.435429,0.725714,1119.009843,77.264325,720.700244,105.805692,465.099871,1.008706,23.60884,205.124669,0.672503,74.169359,644.418153,2.112732,4.454471,72.456389,0.353466
d7_T002_04.11.23,field,Gladius,na,R2,T,227381,976,5476,69,763.2318841,5216.57971,372993,1081,5449,391575,1276,5243,196173,905.0386241,5517.923919,180097,1005.51872,5181.353582,1507888,840.6535585,5275.033385,301576,952.7853642,5664.956432,134989,1092.871293,5365.309655,1610,1247,6177.015229,0.201877,1164.725269,0.213711,0.18932,0.900019,12013.52851,244.44991,4135.849673,5512.969273,658.547608,5.498349,1079.000491,233.693955,3.693907,3389.907412,734.337511,11.60475,175.448117,67.036305,1.965488
d6_T020_28.10.23,field,Gladius,na,R8,T,288334,1139,4488,78,755.8846154,2884.641026,306276,1119,5261,302023,1208,5308,211823,1185.368652,4969.460011,158891,986.7374112,5902.78185,1537919,1400.996707,5286.787855,205240,847.5015786,2735.106704,197351,1171.795993,4936.868285,1249,1021,5378.568399,0.189827,1079.205727,0.226667,0.239473,0.990998,10449.62076,243.375213,3824.004148,4622.354553,736.920028,19.293817,937.938994,265.420546,13.779514,2946.622253,833.999422,43.382473,157.782268,77.71163,7.881315
d07_08_G01_1_4_T,glasshouse_b2,Gladius,T1,R4,T,12414,1718,793,69,1877.565217,1108.710145,9037,1831,986,9376,1816,968,12414,1772.451104,774.8032866,4410,1557.921088,364.7909297,478901,1821.62443,389.0727979,5061,1874.023513,1095.357242,12414,1772.451104,774.8032866,34,26,240.327422,0.108186,92.118315,0.416738,0.435429,0.781618,471.476878,34.204556,314.984517,20.648158,212.311311,7.367953,5.347596,89.774393,5.140697,16.799967,282.034574,16.149976,1.122386,30.255429,2.826742
d27_12_G02_0_4_T,glasshouse_b2,5489,T0,R4,T,15105,1049,2093,64,2041.3125,3440.8125,31561,2043,2948,32182,2043,2922,15105,1167.136776,2099.199934,18266,1493.966112,902.8713457,431803,1059.7792,929.4699759,18026,1490.554033,895.9630534,13550,1954.315941,2797.200295,176,132,862.266172,0.153085,326.835423,0.417038,0.435429,0.870857,1682.188565,123.158366,1132.684559,82.308388,775.002297,4.955487,20.2925,336.823662,3.428531,63.750769,1058.162742,10.771047,4.143816,117.134769,1.879781
d29_38_G05_1_2_S,glasshouse_b1,Hartog,T1,R2,S,2953,1058,2510,56,715.9464286,2073.160714,16102,584,2476,16097,584,2476,2953,1056.059939,2510.091771,9079,857.4359511,2262.739949,386165,878.0798519,2213.020328,6435,807.8923077,2279.973427,2953,1056.059939,2510.091771,152,74,552.173652,0.134016,192.310346,0.381969,0.435429,0.781618,1087.231496,68.048908,664.937757,126.721736,424.660924,0.790992,30.428275,180.670535,0.557452,95.593244,567.593227,1.751286,6.114265,61.62473,0.309913
d11_07_G01_1_3_T,glasshouse_b2,Gladius,T1,R3,T,10991,1465,1347,60,1342.55,1899.316667,15314,1395,1752,21016,1432,1550,9893,1446.503487,1400.642778,7589,1699.388457,1058.335617,363812,1452.515192,1007.330992,8773,1363.972529,1897.74148,9893,1446.503487,1400.642778,59,35,404.1526,0.086601,157.429573,0.424781,0.435429,0.846321,797.626,58.946962,540.863122,19.84383,382.616861,1.691909,5.024862,165.900012,1.199227,15.786069,521.30957,3.767483,1.042702,57.2325,0.67176
d7_T006_04.11.23,field,3811,na,R3,S,66096,1105,5885,58,1725.327586,5874.568966,272330,1266,1828,363764,1204,2482,59872,1170.484367,5918.879376,118055,1455.580297,6129.743992,1713689,1532.189479,5880.072614,163496,1466.484746,5873.375771,32463,1835.164125,6098.729292,1463,719,5468.170915,0.131488,965.637854,0.195556,0.18932,0.567961,10800.55122,179.185844,3367.951823,5185.098621,283.072294,0,975.595772,96.428531,0,3064.956358,302.995465,0,152.942622,26.243222,0
d41_31_G04_1_3_S,glasshouse_b1,Forrest,T1,R3,S,4254,665,3181,64,1526.046875,564.3125,15335,776,2471,15335,776,2471,4254,644.7733898,3175.374706,8745,683.6659806,2017.766953,365558,2026.300623,3664.437063,6694,1592.410965,601.7040633,4254,644.7733898,3175.374706,180,92,575.27474,0.159924,190.598697,0.365013,0.410526,1.026315,1127.705686,67.074272,664.701998,176.347927,388.674863,10.25195,41.910207,162.342651,7.32836,131.664798,510.014479,23.022722,8.314529,54.568689,4.191053
d27_47_G06_1_3_S,glasshouse_b2,3811,T1,R3,S,6596,1448,2139,68,1578.882353,2327.514706,18661,1414,2443,17846,1457,2050,6505,1449.039816,2133.201691,8965,1384.549582,2471.488344,379409,1454.515765,1562.268539,9528,1447.537049,1806.786314,6504,1449.044588,2133.137915,127,71,486.178667,0.146037,163.565176,0.373779,0.410526,0.740086,955.129829,56.653087,574.52939,105.457789,379.627148,1.093729,26.641403,155.489311,0.747671,83.696437,488.484077,2.348876,5.542463,50.70729,0.403335
d13_42_G06_0_2_S,glasshouse_b1,3811,T0,R2,S,4611,1904,2348,71,1905.43662,2350.943662,16730,1065,1269,17264,1066,1270,4611,1904.528085,2347.709174,7776,876.586677,1643.502572,375672,861.1020757,1297.371641,8291,1433.953443,468.8024364,4611,1904.528085,2347.709174,104,62,434.433253,0.142715,162.727785,0.406114,0.435429,0.649099,855.090753,59.864612,558.79111,55.03081,378.936955,0.465489,13.3697,164.201721,0.297313,42.002152,515.854921,0.934037,2.699317,57.016063,0.149232
d37_35_G05_0_3_S,glasshouse_b1,Hartog,T0,R3,S,8557,1463,4314,67,820.9104478,1096.597015,25912,1260,3949,30438,1158,3845,8557,1441.27907,4335.127498,12944,1286.035151,3622.296508,348046,1457.711294,4134.163691,13531,1285.414751,3613.353115,3848,971.0576923,2229.052755,398,244,949.935291,0.25686,316.070467,0.374496,0.410526,0.973648,1826.929064,119.136918,1127.936618,281.038528,660.514946,8.381817,61.438968,291.740557,5.7534,193.016211,916.623586,18.296821,11.385104,104.524443,3.227372
d5_T005_21.10.23,field,3811,na,R2,S,26571,1911,4912,65,1390.230769,2176.753846,179839,1339,5368,134998,1787,5070,18773,1959.454003,4896.728333,79751,1797.657572,4931.389462,529389,1963.931049,4426.602882,76863,1802.516607,4963.769213,13471,2019.52446,4845.526761,951,292,2721.848769,0.10728,473.671096,0.191908,0.18932,0.567961,5420.025337,86.44279,1646.861991,2595.971122,125.877647,0,481.141983,43.07047,0,1511.552118,135.309873,0,74.650066,11.792723,0
d1_T001_27.09.23,field,Gladius,na,R1,T,129148,1196,5751,74,1703.364865,5877.824324,352590,1275,5577,349152,1321,5578,119081,1208.344362,5731.565598,134876,1422.042016,4863.276083,498646,1562.275073,5337.998562,341322,1306.694154,5607.170162,114727,1190.518291,5740.158254,1215,621,4248.450854,0.146171,831.193678,0.218059,0.18932,0.900019,8348.883425,178.179962,2914.78541,3702.82693,541.708197,3.915726,731.183399,193.914373,2.641345,2297.14409,609.343288,8.298032,120.49811,56.266973,1.414879
d37_44_G06_0_4_S,glasshouse_b1,3811,T0,R4,S,8563,693,2973,62,2160.983871,3187.725806,40124,1013,2272,45062,1056,2448,8268,1247.19642,4051.850266,16687,907.2388686,4261.714029,362592,2009.727377,2147.348673,18023,812.4742274,2220.067858,7915,1247.285913,4047.354517,403,273,1431.933319,0.190651,483.090541,0.377189,0.410526,1.026315,2772.755074,176.801556,1703.432426,413.355191,999.330709,19.247419,97.288934,430.894161,14.036286,305.642202,1353.693932,44.096293,19.181843,149.426513,8.1932
d45_09_G02_0_1_T,glasshouse_b1,5489,T0,R1,T,14794,782,4470,57,1186.578947,3816.701754,50050,2437,3269,46472,2158,3003,13537,795.9899535,4440.684125,22094,910.4238707,4492.57545,541927,846.1512842,3919.430071,25009,2485.150506,4143.062937,11959,808.439418,4380.974663,593,477,1679.158567,0.284071,594.54259,0.402543,0.410526,1.54289,3187.264266,249.360162,2135.632854,444.084887,1148.652371,86.421309,95.586627,517.104573,66.91213,300.341043,1624.912423,210.379388,17.49269,188.829216,43.038256
d43_47_G06_1_3_S,glasshouse_b2,3811,T1,R3,S,5638,1016,3238,59,2028.084746,2349.508475,32344,1306,3851,31639,872,3648,5638,985.1695637,3237.61387,18392,1191.941061,3354.915615,396256,1455.969252,2082.752915,12950,1320.679614,3245.386409,4991,691.9525145,4667.834702,383,235,1019.754592,0.230448,330.764315,0.364336,0.410526,1.026315,1969.310794,121.72031,1178.86997,374.818574,623.84941,21.086608,87.910503,272.339578,14.912748,276.36618,855.654011,46.849778,17.341473,95.98102,8.397817
d33_05_G01_1_1_T,glasshouse_b1,Gladius,T1,R1,T,16347,1323,3800,58,1428.844828,4259.741379,26416,1655,2346,26294,1655,2346,16347,1443.0052,3765.428886,11511,1378.475632,3176.452263,487051,1419.91143,3362.797565,11084,1487.81568,2503.213912,7951,1445.192177,4353.448497,265,166,979.253755,0.169517,352.999952,0.397126,0.435429,0.870857,1914.756584,130.043939,1226.957294,185.850145,778.414772,14.988838,46.099972,333.797741,10.631371,144.827332,1048.730525,33.399437,9.432527,114.655668,5.955745
d13_10_G02_0_1_T,glasshouse_b1,5489,T0,R2,T,10878,2016,1164,58,1930.603448,1003.568966,12106,1831,924,20209,2094,1353,10878,1990.947693,1183.080438,6397,1965.817102,1047.259028,423571,1540.647018,972.300606,7186,1653.051489,326.1180072,8534,1951.876494,1653.954769,93,67,450.93431,0.14858,167.810066,0.407162,0.435429,0.973648,877.687595,61.676731,576.705492,47.802475,400.781625,2.350209,10.435165,171.255647,1.880248,32.783038,538.015481,5.906973,1.921255,58.550266,1.205209
d05_31_G04_1_3_S,glasshouse_b1,Forrest,T1,R3,S,1194,1621,547,64,1459.390625,230.359375,2263,1644,610,2457,1641,599,1194,1622.070352,547.4137353,1184,1617.134291,529.3597973,302657,1460.903184,276.9932927,1615,1475.778328,225.301548,1259,1548.314535,274.5710882,51,35,86.959887,0.402484,30.651683,0.391204,0.410526,0.580571,165.655177,11.398279,108.466057,15.470684,71.489203,0,3.703536,30.822282,0,11.635,96.831056,0,0.732544,10.665735,0
d27_19_G03_0_3_T,glasshouse_b2,CALINGIRI,T0,R3,T,10280,1484,3180,57,1186.140351,3710.210526,37894,1473,1792,37914,1470,1817,10115,1469.649333,3168.205635,18737,1148.48076,2187.326146,733183,1458.995136,2351.803441,13386,915.2393545,2315.125579,10119,1469.646803,3168.46971,197,133,1028.886329,0.129266,379.907074,0.407421,0.435429,0.725714,2019.49944,139.878538,1323.002396,123.680512,904.577577,0.62824,32.470533,388.244278,0.409931,102.009189,1219.70537,1.287837,6.942457,132.725582,0.210499
d43_36_G05_0_4_S,glasshouse_b2,Hartog,T0,R4,S,12912,1505,668,66,554.8484848,3022.545455,59412,788,3600,80509,1029,3192,9372,1905.608835,4405.212121,39991,1626.182216,879.7034333,380131,1450.922532,329.5999695,36459,1661.906498,818.3665213,8447,758.5644608,4490.281047,762,548,1725.141903,0.317655,624.072485,0.42852,0.435429,2.157704,3184.539355,311.427566,2340.899854,423.143422,1154.807544,147.190937,92.111646,520.168116,132.470998,289.377271,1634.490033,417.03255,17.005395,189.392082,105.03009
