Image_name,data_type,Genotype,Treatment,Replication,Group,Number.of.Root.Tips,Number.of.Branch.Points,Total.Root.Length.mm,Branching.frequency.per.mm,Network.Area.mm2,Average.Diameter.mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,Volume.mm3,Surface.Area.mm2,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3
d31_22_G03_1_2_T,glasshouse_b2,CALINGIRI,T1,R2,T,145,103,777.348511,0.132502,282.54848,0.401862,0.435429,0.580571,1526.749577,101.404695,981.614777,81.330109,696.018402,0,21.190433,291.233946,0,66.571709,915.043067,0,4.501064,96.90363,0
d31_23_G03_1_3_T,glasshouse_b2,CALINGIRI,T1,R3,T,180,122,740.005385,0.164864,275.643952,0.408609,0.435429,0.598439,1449.88014,101.467115,954.983519,77.587706,662.417679,0,18.607525,285.37317,0,58.457265,896.526254,0,3.718436,97.748678,0
d31_24_G03_1_4_T,glasshouse_b2,CALINGIRI,T1,R4,T,118,90,840.835631,0.107036,292.723575,0.385217,0.410526,0.725714,1656.692835,102.105848,1018.872675,156.272895,682.730841,1.831894,42.605068,280.427377,1.246823,133.847767,881.107899,3.917009,9.332506,92.104504,0.668838
d31_25_G04_0_1_S,glasshouse_b2,Forrest,T0,R1,S,148,90,609.792434,0.147591,221.023916,0.398553,0.435429,0.725714,1192.001165,80.979816,768.564336,85.79609,521.948872,2.047472,19.674632,223.634967,1.298718,61.80968,702.674612,4.080044,3.794221,76.53652,0.649076
d31_26_G04_0_2_S,glasshouse_b2,Forrest,T0,R2,S,145,87,579.961582,0.15001,217.911348,0.409675,0.435429,0.649099,1141.995367,80.645611,751.591705,74.022276,505.250946,0.68836,18.118452,220.683059,0.437559,56.920797,693.296275,1.374633,3.673194,76.753825,0.218592
d31_27_G04_0_3_S,glasshouse_b2,Forrest,T0,R3,S,138,86,645.182755,0.133296,232.852727,0.397925,0.435429,0.725714,1268.597837,84.628115,809.648232,92.206026,551.647677,1.329052,21.916787,234.884104,0.884837,68.853617,738.014818,2.779796,4.330042,79.833472,0.464601
d31_28_G04_0_4_S,glasshouse_b2,Forrest,T0,R4,S,198,114,654.196808,0.174259,227.960044,0.383976,0.410526,1.026315,1280.772924,81.915719,793.713006,128.084906,517.173531,8.93837,29.713406,216.604281,6.32901,93.347418,680.482418,19.88317,5.739537,72.588457,3.587725
d31_29_G04_1_1_S,glasshouse_b2,Forrest,T1,R1,S,110,56,322.020907,0.173902,101.88788,0.349566,0.410526,0.580571,631.047103,34.436842,354.627941,114.358073,207.662834,0,24.516195,88.365385,0,77.019897,277.608044,0,4.442301,29.99454,0
d31_30_G04_1_2_S,glasshouse_b2,Forrest,T1,R2,S,80,32,297.125001,0.107699,95.273016,0.350545,0.324549,0.598439,588.871903,31.229556,329.659757,96.62559,200.499411,0,23.326432,81.607528,0,73.282147,256.37761,0,4.680842,26.548715,0
d31_31_G04_1_3_S,glasshouse_b2,Forrest,T1,R3,S,123,59,397.934831,0.148265,132.2499,0.362324,0.410526,0.598439,782.951429,44.875789,457.789722,100.8004,297.134431,0,23.523697,122.195297,0,73.901875,383.887848,0,4.604457,40.271332,0
d31_32_G04_1_4_S,glasshouse_b2,Forrest,T1,R4,S,86,38,338.15099,0.112376,121.253214,0.388401,0.435429,0.598439,670.144091,42.966917,414.480927,62.685661,275.46533,0,13.787853,118.145523,0,43.315818,371.165109,0,2.570832,40.396085,0
d31_33_G05_0_1_S,glasshouse_b2,Hartog,T0,R1,S,189,93,610.149401,0.152422,212.681602,0.382532,0.435429,0.649099,1199.293311,76.182579,737.671777,127.201964,480.186701,2.760735,27.972611,205.071258,1.731041,87.878551,644.355001,5.438226,5.213284,70.116286,0.853009
d31_34_G05_0_2_S,glasshouse_b2,Hartog,T0,R2,S,285,201,957.468776,0.209929,351.836031,0.409633,0.435429,1.105375,1841.7294,138.238276,1238.076322,147.698052,770.703492,39.067232,34.675303,329.672437,29.687331,108.935678,1035.875143,93.2655,6.790277,113.207498,18.240501
d31_35_G05_0_3_S,glasshouse_b2,Hartog,T0,R3,S,263,167,721.645814,0.231415,253.113384,0.391552,0.410526,0.917964,1390.53101,96.570806,894.718244,165.703212,543.280322,12.66228,37.391839,238.856506,8.549318,117.469926,750.389843,26.858475,7.104577,84.870299,4.59593
d31_36_G05_0_4_S,glasshouse_b2,Hartog,T0,R4,S,325,211,944.60404,0.223374,342.050665,0.403727,0.435429,1.04664,1816.348564,134.04033,1206.185557,189.456835,729.476145,25.671059,41.777403,323.794837,18.344994,131.247582,1017.305476,57.632499,7.802245,115.780035,10.45805
d31_37_G05_1_1_S,glasshouse_b2,Hartog,T1,R1,S,80,38,279.81217,0.135805,98.35925,0.387949,0.435429,0.580571,551.158752,35.189929,342.369245,51.114974,228.697196,0,11.813029,97.128509,0,37.111724,305.257521,0,2.310123,32.879806,0
d31_38_G05_1_2_S,glasshouse_b2,Hartog,T1,R2,S,192,104,598.49589,0.173769,207.957451,0.381898,0.410526,0.781618,1173.114378,74.286445,723.366076,144.742217,451.989193,1.764481,35.744506,193.291356,1.185403,112.294676,607.347348,3.724052,7.325046,66.332006,0.629393
d31_39_G05_1_3_S,glasshouse_b2,Hartog,T1,R3,S,123,67,391.232168,0.171254,135.130737,0.379724,0.410526,0.725714,766.480495,47.798003,471.384743,81.148863,309.527636,0.555669,19.474683,130.189771,0.38197,61.18152,409.003228,1.199995,3.902555,43.688587,0.206862
d31_40_G05_1_4_S,glasshouse_b2,Hartog,T1,R4,S,168,98,742.061644,0.132065,277.945461,0.407902,0.435429,0.870857,1457.791273,103.358864,955.403257,104.195785,631.384236,6.481623,23.865252,275.379935,4.869115,74.9749,865.13158,15.296777,4.613592,95.855414,2.889858
d31_41_G06_0_1_S,glasshouse_b2,3811,T0,R1,S,280,198,864.756734,0.228966,291.312123,0.382004,0.410526,1.133602,1662.660657,108.748273,1043.990788,219.85874,622.873115,22.024879,55.552787,259.763162,16.922158,174.524229,816.163638,53.302922,11.537725,86.667203,10.543345
d31_42_G06_0_2_S,glasshouse_b2,3811,T0,R2,S,329,197,1188.979623,0.165688,429.597561,0.395071,0.435429,0.821052,2321.247575,160.293618,1493.736546,225.805691,949.247878,13.926054,50.592804,415.21453,9.633984,159.035576,1304.434916,30.266053,9.632096,145.394429,5.267093
d31_43_G06_0_3_S,glasshouse_b2,3811,T0,R3,S,265,185,1284.430493,0.144033,482.200484,0.411805,0.435429,1.026315,2510.66746,182.846945,1667.538431,189.429278,1083.083143,11.918072,43.938083,477.689552,9.136541,138.129154,1500.705986,28.703291,8.590884,168.634198,5.621864
d31_44_G06_0_4_S,glasshouse_b2,3811,T0,R4,S,280,180,1197.930874,0.150259,420.086059,0.387157,0.435429,1.056656,2341.142587,152.119651,1460.662022,269.074039,921.648613,7.208223,63.388363,396.291948,5.262851,199.140417,1244.987872,16.533733,12.505453,136.525873,3.088324
d31_45_G06_1_1_S,glasshouse_b2,3811,T1,R1,S,251,125,827.1774,0.151116,285.271319,0.380474,0.435429,0.725714,1623.386759,100.863808,989.225972,183.389644,642.168418,1.619338,40.833156,272.881338,1.132604,128.281142,857.386651,3.558179,7.692396,92.54756,0.623852
d31_46_G06_1_2_S,glasshouse_b2,3811,T1,R2,S,156,82,641.860157,0.127754,221.940307,0.38119,0.435429,0.725714,1265.981422,78.409798,773.224083,131.560371,509.538854,0.760932,30.954861,214.660525,0.509485,97.247563,674.375927,1.600593,6.130867,72.010029,0.268902
d31_47_G06_1_3_S,glasshouse_b2,3811,T1,R3,S,158,90,546.837333,0.164583,181.571724,0.369868,0.410526,0.870857,1071.069582,63.739934,638.743498,150.764027,390.65233,5.420976,36.523548,162.800418,3.994404,114.742109,511.452597,12.548792,7.358657,54.054559,2.326718
d31_48_G06_1_4_S,glasshouse_b2,3811,T1,R4,S,172,120,718.189916,0.167087,251.543934,0.387642,0.435429,0.725714,1398.031906,90.077793,878.555184,120.429018,593.276057,4.484841,28.211421,248.362143,3.012619,88.628792,780.461969,9.464423,5.557142,82.924643,1.596008
d43_01_G01_0_1_T,glasshouse_b2,Gladius,T0,R1,T,461,323,1618.199881,0.199605,607.782853,0.414791,0.435429,1.170179,3136.456365,237.376865,2116.079109,278.900142,1320.933492,18.366247,63.863439,595.764073,13.941388,200.632911,1871.648035,43.798162,12.274734,216.482514,8.619616
d43_02_G01_0_2_T,glasshouse_b2,Gladius,T0,R2,T,511,351,1383.195505,0.25376,494.529623,0.40459,0.435429,1.338151,2645.382002,196.854132,1767.804773,282.777373,1067.912023,32.506109,63.107014,474.720883,24.824978,198.256531,1491.558275,77.989967,11.844151,169.609448,15.400533
d43_03_G01_0_3_T,glasshouse_b2,Gladius,T0,R3,T,393,265,1636.770569,0.161904,608.514912,0.408726,0.435429,1.016,3193.828964,230.981506,2105.055619,295.934897,1323.951798,16.883874,71.100929,586.707252,12.251834,223.370157,1843.195191,38.490271,14.268628,209.568761,7.144117
d43_04_G01_0_4_T,glasshouse_b2,Gladius,T0,R4,T,737,593,1943.778924,0.305076,664.067138,0.394636,0.410526,1.338151,3656.646951,271.099214,2420.105744,547.226218,1295.261915,101.290791,126.682495,569.631467,73.658141,398.265581,1789.550032,232.29013,24.646114,203.109148,43.343951
d43_05_G01_1_1_T,glasshouse_b2,Gladius,T1,R1,T,681,433,1719.224771,0.251858,582.634779,0.380756,0.410526,1.170179,3299.330605,221.358,2073.205232,525.030472,1148.90567,45.288629,126.380548,500.020346,33.407897,397.036202,1570.93424,105.23479,25.385101,176.009844,19.963054
d43_06_G01_1_2_T,glasshouse_b2,Gladius,T1,R2,T,573,421,1260.317426,0.334043,388.749716,0.359878,0.324549,1.369275,2361.69824,152.886652,1435.329967,542.864335,662.549297,54.903794,131.20376,281.258002,44.373269,412.188767,883.598071,139.543129,26.324583,96.914879,29.64719
d43_07_G01_1_3_T,glasshouse_b2,Gladius,T1,R3,T,513,351,1401.851305,0.250383,469.102419,0.37822,0.410526,1.196879,2686.762911,177.214199,1675.643974,471.735701,896.057571,34.058033,116.470268,391.831184,25.005972,365.902139,1231.183257,78.558578,23.771531,138.75044,14.692227
d43_08_G01_1_4_T,glasshouse_b2,Gladius,T1,R4,T,413,233,1305.556313,0.178468,434.147914,0.369015,0.324549,1.196879,2547.597583,160.951593,1519.820165,569.144989,710.178554,26.23277,139.566112,324.423476,19.784195,438.459873,1019.206409,62.153883,28.373613,120.489851,12.088128
d43_09_G02_0_1_T,glasshouse_b2,5489,T0,R1,T,504,344,1492.433658,0.230496,545.979158,0.414613,0.435429,1.436841,2851.05354,230.769278,1950.242565,336.322787,1078.238403,77.872468,72.453279,488.022067,60.223476,227.618689,1533.285851,189.338025,13.255822,178.961458,38.551998
d43_10_G02_0_1_T,glasshouse_b2,5489,T0,R2,T,645,503,1895.412779,0.265378,690.005203,0.407684,0.410526,1.133602,3607.585696,277.46049,2441.014936,349.464777,1468.577492,77.37051,77.30545,638.780115,60.85162,242.909031,2006.934904,191.171001,14.471231,224.343855,38.645404
d43_11_G02_0_3_T,glasshouse_b2,5489,T0,R3,T,418,288,1263.89192,0.227868,451.095872,0.398065,0.435429,1.248566,2428.866239,174.947514,1588.875783,275.92508,948.179936,39.786903,61.865045,414.171925,29.639901,194.354772,1301.264121,93.25689,11.726429,145.431236,17.789849
d43_12_G02_0_4_T,glasshouse_b2,5489,T0,R4,T,514,424,1820.184624,0.232943,666.863709,0.409911,0.435429,1.04664,3491.679946,262.218218,2348.299923,341.527819,1425.334629,53.322177,81.970171,625.686725,39.806632,257.516888,1965.726813,125.056222,16.362134,222.059655,23.796429
d43_13_G02_1_1_T,glasshouse_b2,5489,T1,R1,T,480,318,1423.169874,0.223445,477.4026,0.372503,0.410526,1.04664,2748.585578,174.64286,1675.853101,479.937827,915.783171,27.448876,116.52623,397.163943,19.750437,366.077947,1247.727325,62.047829,23.481587,139.690927,11.470346
d43_14_G02_1_2_T,glasshouse_b2,5489,T1,R2,T,279,193,1124.273654,0.171666,404.433688,0.399621,0.435429,0.725714,2188.789408,152.234409,1410.677982,255.921001,852.713694,15.63896,62.637895,375.812474,10.535272,196.782752,1180.649708,33.245522,12.751482,133.838663,5.644264
d43_15_G02_1_3_T,glasshouse_b2,5489,T1,R3,T,564,378,1494.485278,0.25293,508.796876,0.385165,0.410526,1.436841,2856.767938,196.62045,1816.910611,393.367255,1052.43349,48.684532,89.704831,451.810323,36.697419,281.816038,1419.613278,115.481294,17.183485,156.768651,22.668314
d43_16_G02_1_4_T,glasshouse_b2,5489,T1,R4,T,455,335,1233.907102,0.271495,423.072228,0.384168,0.410526,1.026315,2359.529731,157.956757,1499.295131,294.980054,915.895599,23.031449,70.057799,390.105049,17.054062,220.093066,1225.625149,53.576915,13.912026,133.951841,10.092889
d43_17_G03_0_1_T,glasshouse_b2,CALINGIRI,T0,R1,T,774,604,2139.016849,0.282373,755.495527,0.400721,0.410526,1.161143,4044.793954,303.671011,2715.766158,607.220971,1448.765681,83.030197,152.170856,653.764819,57.926233,478.105641,2054.794001,182.866516,31.487593,239.606238,32.577181
d43_18_G03_0_2_T,glasshouse_b2,CALINGIRI,T0,R2,T,460,340,1670.925621,0.20348,599.040277,0.399222,0.435429,1.196879,3225.874717,234.036186,2108.543356,474.084141,1163.360998,33.480483,114.010349,532.483931,24.609298,358.174073,1673.056892,77.312391,22.879113,196.601255,14.555819
d43_19_G03_0_3_T,glasshouse_b2,CALINGIRI,T0,R3,T,671,501,1921.556694,0.260726,701.496951,0.40995,0.435429,1.563236,3660.579129,285.211858,2499.612495,449.016634,1401.400896,71.139164,112.98592,628.196407,54.229223,355.002533,1973.865816,170.744147,23.465117,227.230201,34.516541
d43_20_G03_0_4_T,glasshouse_b2,CALINGIRI,T0,R4,T,558,492,2146.770729,0.229181,815.555973,0.430387,0.435429,1.451429,4074.949576,351.016375,2922.647705,386.849226,1622.899112,137.022392,96.92688,726.735401,106.381199,304.504775,2283.243034,334.899896,20.011913,263.203684,67.800779
d43_21_G03_1_1_T,glasshouse_b2,CALINGIRI,T1,R1,T,413,341,1389.475468,0.245416,464.789064,0.378321,0.410526,0.917964,2662.972641,171.41152,1662.830928,376.997853,981.528953,30.948662,92.781215,414.99748,21.483519,291.480784,1303.857678,67.492466,18.947788,140.62664,11.837092
d43_22_G03_1_2_T,glasshouse_b2,CALINGIRI,T1,R2,T,247,192,1033.12193,0.185844,356.059854,0.385621,0.435429,1.105375,2006.48898,127.24578,1254.185,202.061864,824.763075,6.29699,51.667139,342.581677,4.970668,162.317106,1076.252079,15.615815,10.850979,113.234052,3.160748
d43_23_G03_1_3_T,glasshouse_b2,CALINGIRI,T1,R3,T,299,193,1125.31395,0.171508,403.51203,0.396424,0.435429,0.846321,2192.558887,149.856228,1406.417958,244.882913,872.700226,7.73081,58.796068,383.450135,5.406984,184.713296,1204.718121,16.986541,11.82421,135.049131,2.982887
d43_24_G03_1_4_T,glasshouse_b2,CALINGIRI,T1,R4,T,216,158,1132.376537,0.13953,393.605533,0.382744,0.410526,0.821052,2215.220085,139.647046,1368.317682,282.128932,835.375102,14.872504,75.411862,350.185821,9.8945,236.913352,1100.319841,31.084489,16.293476,118.147342,5.206228
d43_25_G04_0_1_S,glasshouse_b2,Forrest,T0,R1,S,421,279,1160.92808,0.240325,390.187501,0.384565,0.410526,1.56996,2212.035235,156.712412,1410.34478,325.741428,777.063561,58.123091,72.347433,331.47973,45.010146,227.286164,1041.374286,141.68433,13.606619,113.989937,29.115856
d43_26_G04_0_2_S,glasshouse_b2,Forrest,T0,R2,S,266,166,874.81749,0.189754,317.887448,0.401875,0.435429,1.170179,1698.997946,120.715694,1113.806459,134.471925,728.414157,11.931408,30.512797,314.091586,9.773007,95.85878,986.852463,31.095216,5.843681,108.16744,6.704573
d43_27_G04_0_3_S,glasshouse_b2,Forrest,T0,R3,S,315,233,940.930517,0.247627,342.040132,0.414262,0.435429,1.563236,1790.767078,146.061249,1234.208782,183.21908,703.027127,54.68431,45.262532,300.785505,46.769391,142.196437,945.081971,146.930374,9.248691,103.440483,33.372075
d43_28_G04_0_4_S,glasshouse_b2,Forrest,T0,R4,S,425,297,1087.113444,0.273201,380.502201,0.39655,0.410526,1.338151,2065.00915,154.361869,1370.176463,257.644374,789.831064,39.638006,58.215673,346.135237,31.789804,182.889931,1087.415918,99.870615,11.033847,122.062757,21.265265
d43_29_G04_1_1_S,glasshouse_b2,Forrest,T1,R1,S,156,84,469.9436,0.178745,160.247211,0.371511,0.410526,0.649099,922.655424,56.246033,555.280013,123.608092,345.441885,0.893623,28.778665,147.415333,0.557121,90.410841,463.118926,1.750246,5.617211,50.355891,0.272931
d43_30_G04_1_2_S,glasshouse_b2,Forrest,T1,R2,S,190,80,453.168034,0.176535,139.412493,0.33996,0.324549,0.725714,890.325554,46.702977,489.217686,185.76085,266.03562,1.371563,42.789213,112.039567,0.870494,134.426276,352.056673,2.734736,8.27898,37.989307,0.434689
d43_31_G04_1_3_S,glasshouse_b2,Forrest,T1,R3,S,227,119,642.206897,0.185299,208.041717,0.362568,0.410526,1.298197,1248.735021,75.088944,736.403526,215.683563,413.55316,12.970174,50.155573,174.690462,9.558488,157.56838,548.806271,30.028876,9.786446,59.487148,5.815351
d43_32_G04_1_4_S,glasshouse_b2,Forrest,T1,R4,S,245,133,591.88078,0.224707,194.553923,0.364789,0.410526,0.870857,1147.128675,69.597379,685.444548,178.05833,405.768272,8.054177,40.597297,171.858954,5.632686,127.540168,540.208776,17.695604,7.799508,58.678101,3.11977
d43_33_G05_0_1_S,glasshouse_b2,Hartog,T0,R1,S,473,315,1200.239698,0.262448,444.18081,0.423824,0.435429,1.622746,2264.3325,203.197283,1612.384191,269.243717,845.382754,85.613226,59.350449,378.868777,74.907296,186.454934,1190.460653,235.468605,11.094099,137.098659,55.004524
d43_34_G05_0_2_S,glasshouse_b2,Hartog,T0,R2,S,792,662,1945.1135,0.34034,725.460037,0.451571,0.435429,2.07813,3519.441544,388.018306,2784.793153,449.854499,1253.200394,242.058607,104.146675,574.138629,207.828702,327.186428,1804.096312,653.510414,20.268995,213.389756,154.359555
d43_35_G05_0_3_S,glasshouse_b2,Hartog,T0,R3,S,913,687,1642.726851,0.418207,545.80536,0.403806,0.410526,1.952697,2978.043885,266.269822,2103.974507,556.364176,935.682634,150.680041,122.342367,423.36086,123.855835,384.349883,1330.027368,389.597256,22.713954,155.834559,87.721308
d43_36_G05_0_4_S,glasshouse_b2,Hartog,T0,R4,S,762,548,1725.141903,0.317655,624.072485,0.42852,0.435429,2.157704,3184.539355,311.427566,2340.899854,423.143422,1154.807544,147.190937,92.111646,520.168116,132.470998,289.377271,1634.490033,417.03255,17.005395,189.392082,105.03009
d43_37_G05_1_1_S,glasshouse_b2,Hartog,T1,R1,S,168,90,363.739163,0.24743,118.045847,0.371575,0.410526,1.133602,695.080739,46.00972,428.286102,120.823339,228.388569,14.527255,27.28669,97.511289,11.529722,85.723663,306.34075,36.221689,5.204294,33.345334,7.460092
d43_38_G05_1_2_S,glasshouse_b2,Hartog,T1,R2,S,452,254,920.652813,0.275891,286.019178,0.352398,0.324549,0.973648,1770.617212,103.48818,1028.026065,358.092446,543.84585,18.714517,81.056058,233.005406,13.112534,254.645115,732.18671,41.19424,15.487548,80.684739,7.315893
d43_39_G05_1_3_S,glasshouse_b2,Hartog,T1,R3,S,311,191,781.8252,0.2443,268.99222,0.382349,0.410526,0.870857,1510.167089,99.794001,950.559743,190.71884,571.604757,19.501603,45.31215,243.580987,13.679426,142.352318,765.23224,42.975186,9.016273,83.179151,7.598577
d43_40_G05_1_4_S,glasshouse_b2,Hartog,T1,R4,S,469,313,1399.532774,0.223646,482.727145,0.391044,0.410526,1.429491,2683.500799,189.84421,1727.711749,391.049305,957.114312,51.369157,92.258811,418.593637,39.018544,289.839602,1315.291776,122.580372,18.251988,147.515343,24.076878
d43_41_G06_0_1_S,glasshouse_b2,3811,T0,R1,S,1047,833,2394.520485,0.347878,815.950968,0.395768,0.410526,1.451429,4448.856792,341.793555,3009.978561,688.230001,1567.719709,138.570776,166.76625,686.052492,105.03346,523.911626,2155.954194,330.11274,33.631689,243.577699,64.584167
d43_42_G06_0_2_S,glasshouse_b2,3811,T0,R2,S,1123,898,2565.360367,0.350048,884.501193,0.398972,0.410526,1.622746,4782.421891,381.975155,3256.392187,763.394193,1630.339662,171.626512,172.792282,731.365732,132.095321,542.936559,2298.18515,415.270478,33.024393,265.403961,83.546801
d43_43_G06_0_3_S,glasshouse_b2,3811,T0,R3,S,845,658,2270.314365,0.289828,834.568443,0.423651,0.435429,1.747751,4245.80737,372.380018,3045.718679,519.237727,1588.427468,162.64917,118.633805,721.049164,129.630476,372.699089,2265.514988,407.504601,22.845893,264.427091,85.107033
d43_44_G06_0_4_S,glasshouse_b2,3811,T0,R4,S,1092,882,2641.169371,0.333943,913.967889,0.404116,0.410526,1.458668,4895.336258,397.772023,3381.192028,755.546316,1684.065134,201.557922,175.739383,747.063702,153.130684,552.195151,2347.256739,481.740139,34.357495,268.248179,95.16635
d43_45_G06_1_1_S,glasshouse_b2,3811,T1,R1,S,627,361,1467.476962,0.246,479.509245,0.367351,0.410526,0.917964,2836.567608,173.798071,1700.58138,458.890862,996.895173,11.690927,101.941412,431.179067,8.158077,320.258393,1354.693634,25.629353,19.159428,150.11763,4.521014
d43_46_G06_1_2_S,glasshouse_b2,3811,T1,R2,S,493,319,1278.31203,0.249548,413.070932,0.372158,0.410526,1.376946,2435.35269,161.810421,1504.837617,425.629926,805.329645,47.352459,97.324361,344.004353,37.62331,305.753499,1080.721548,118.362571,18.772654,118.258937,24.77883
d43_47_G06_1_3_S,glasshouse_b2,3811,T1,R3,S,383,235,1019.754592,0.230448,330.764315,0.364336,0.410526,1.026315,1969.310794,121.72031,1178.86997,374.818574,623.84941,21.086608,87.910503,272.339578,14.912748,276.36618,855.654011,46.849778,17.341473,95.98102,8.397817
d43_48_G06_1_4_S,glasshouse_b2,3811,T1,R4,S,342,210,1094.989004,0.191783,362.432455,0.370276,0.410526,1.105375,2120.532738,130.906346,1282.564131,307.214047,770.865296,16.909661,71.360646,324.449313,12.419331,224.18608,1019.361572,39.016479,13.957597,109.571754,7.376995
d49_01_G01_0_1_T,glasshouse_b2,Gladius,T0,R1,T,594,384,1916.234344,0.200393,708.348814,0.408917,0.435429,1.026315,3711.408105,275.549512,2473.132567,368.820352,1525.966664,21.447329,82.405338,689.820806,14.928632,258.884004,2167.348883,46.899681,15.565504,251.656435,8.327573
d49_02_G01_0_2_T,glasshouse_b2,Gladius,T0,R2,T,555,337,1657.005547,0.203379,593.836864,0.398847,0.435429,0.870857,3212.64117,227.598869,2086.699162,359.274371,1282.483364,15.247812,79.43007,574.330703,10.432647,249.536923,1804.38711,32.775128,14.825534,207.119368,5.653967
d49_03_G01_0_3_T,glasshouse_b2,Gladius,T0,R3,T,584,402,2006.182907,0.200381,739.848422,0.409654,0.435429,1.026315,3882.756908,289.086088,2590.555719,397.298778,1563.871198,45.012931,94.489502,697.29195,32.780066,296.847526,2190.726578,102.981616,18.780048,251.243641,19.062399
d49_04_G01_0_4_T,glasshouse_b2,Gladius,T0,R4,T,997,719,2562.012285,0.280639,874.979159,0.397087,0.410526,1.818635,4816.86982,383.710666,3213.229279,828.599161,1524.899393,208.513731,190.147616,667.736992,164.694797,597.366353,2098.458963,517.403963,36.67103,237.802433,109.237204
d49_05_G01_1_1_T,glasshouse_b2,Gladius,T1,R1,T,995,585,2348.451268,0.2491,740.880678,0.357451,0.324549,1.298197,4520.890124,275.10162,2655.16675,936.915008,1348.447368,63.088893,215.333583,581.631745,48.140913,676.490402,1827.437208,151.239139,41.647016,203.756396,29.698208
d49_06_G01_1_2_T,glasshouse_b2,Gladius,T1,R2,T,917,740,1783.246803,0.414973,577.815829,0.386835,0.324549,1.376946,3253.016965,254.076661,2186.979593,673.620315,972.591279,137.03521,161.559404,426.009632,108.289373,507.553838,1338.422723,341.003032,32.141411,152.05529,69.87996
d49_07_G01_1_3_T,glasshouse_b2,Gladius,T1,R3,T,705,509,1688.147475,0.301514,553.51568,0.379044,0.410526,1.314325,3182.308994,221.024954,2022.654715,605.582192,1013.773308,68.791976,144.474555,446.382487,52.73224,453.880199,1402.425936,166.34858,28.696829,159.267411,33.060714
d49_08_G01_1_4_T,glasshouse_b2,Gladius,T1,R4,T,630,413,1759.229692,0.234762,590.903361,0.385413,0.324549,1.494337,3353.429793,249.314917,2135.290673,733.52217,927.293801,98.413722,171.950413,426.222634,81.466396,540.198154,1339.017895,256.074624,33.774699,158.969509,56.570709
d49_09_G02_0_1_T,glasshouse_b2,5489,T0,R1,T,793,531,2086.612339,0.254479,710.98212,0.387932,0.410526,1.369275,3977.449705,287.322825,2552.481691,665.970103,1308.476046,112.166191,148.919929,579.489957,83.899823,467.845756,1820.878667,263.757267,28.111994,208.358085,50.852746
d49_10_G02_0_1_T,glasshouse_b2,5489,T0,R2,T,866,674,2386.910031,0.282373,831.055612,0.396895,0.410526,2.177143,4509.135374,349.391287,2994.110211,615.347442,1641.200929,130.361659,138.573255,706.144461,108.159657,435.340721,2218.83551,339.933979,26.338514,245.96319,77.089583
d49_11_G02_0_3_T,glasshouse_b2,5489,T0,R3,T,696,516,1759.892935,0.2932,629.781492,0.406509,0.435429,1.306286,3320.375764,259.2463,2261.078568,417.795018,1261.331656,80.766261,94.691923,564.640884,60.312857,297.48345,1773.976297,189.618821,18.109187,204.859054,36.278059
d49_12_G02_0_4_T,glasshouse_b2,5489,T0,R4,T,714,562,2260.363686,0.248633,818.615874,0.412747,0.435429,1.563236,4284.883387,344.119202,2938.179122,493.630328,1638.362591,128.370767,114.170477,718.982238,101.934989,358.677132,2259.115789,320.386201,22.203747,255.335447,66.580008
d49_13_G02_1_1_T,glasshouse_b2,5489,T1,R1,T,669,449,1735.209157,0.258758,558.245098,0.365711,0.324549,1.248566,3311.151925,210.970963,2006.279796,646.246513,1028.040578,60.922065,153.419596,438.973116,45.971124,481.981876,1379.242307,145.055613,30.405912,152.164938,28.400113
d49_14_G02_1_2_T,glasshouse_b2,5489,T1,R2,T,715,531,1939.707175,0.273753,693.981496,0.40536,0.435429,1.170179,3678.293778,281.413692,2481.94491,487.818938,1368.315341,83.572896,114.794183,615.337965,59.587499,360.636562,1933.560949,187.747399,22.647857,224.807213,33.958622
d49_15_G02_1_3_T,glasshouse_b2,5489,T1,R3,T,909,633,2249.384493,0.28141,761.278267,0.385038,0.410526,1.161143,4268.258299,297.986195,2733.644292,652.714952,1509.569301,87.100239,150.946405,653.944804,65.063967,474.212118,2055.027692,204.404481,29.243578,229.790928,38.951688
d49_16_G02_1_4_T,glasshouse_b2,5489,T1,R4,T,1047,755,2313.482244,0.326348,757.660104,0.382633,0.410526,1.494337,4309.621814,313.953121,2797.786337,740.527051,1449.195397,123.759796,169.15199,623.454936,97.76393,531.406648,1958.939395,307.440294,32.587294,218.086827,63.279
d49_17_G03_0_1_T,glasshouse_b2,CALINGIRI,T0,R1,T,965,767,2744.123452,0.279506,1011.59508,0.425066,0.435429,1.771694,5152.588522,462.84104,3693.002575,745.97638,1804.974872,193.172199,180.331599,836.459318,158.643227,566.528428,2628.081749,498.392398,36.316245,314.575812,111.948982
